statement_id,file_name,file_path,line,statement_type,statement_text_or_paraphrase,scope,symbolic_or_conditional_or_certificate,v5_compatible,needs_repair
S0356,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,69,FullFCL completeness claim,\mathsf{FullFCL}_{v2}.,unspecified,unspecified,True,False
S0357,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,77,FullFCL completeness claim,"\text{FullFCL is empirically reclosed with primitive-backed support, not yet analytically proved from first principles.}",symbolic,symbolic,True,False
S0358,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,83,FullFCL completeness claim,## 2. What Changed Since FullFCL Closure v1,unspecified,unspecified,True,False
S0359,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,85,FullFCL completeness claim,The v1 FullFCL closure already had the logical chain:,unspecified,unspecified,True,False
S0360,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,96,FullFCL completeness claim,\mathsf{FullFCL}.,unspecified,unspecified,True,False
S0361,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,115,FullFCL completeness claim,Thus FullFCL now imports a more transparent R2Q coordinate interface.,unspecified,unspecified,True,False
S0362,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,119,FullFCL completeness claim,## 3. Updated FullFCL v2 Chain,unspecified,unspecified,True,False
S0363,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,124,candidate generator rule,\mathsf{CandidateReduction},unspecified,unspecified,True,False
S0364,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,124,FullFCL completeness claim,\mathsf{CandidateReduction},unspecified,unspecified,True,False
S0365,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,126,candidate generator rule,\mathsf{AdmissibleBlockSystem},unspecified,unspecified,True,False
S0366,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,187,FullFCL completeness claim,\mathsf{FullFCL}_{v2}.,unspecified,unspecified,True,False
S0367,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,195,FullFCL completeness claim,### Theorem FullFCL v2 — Target,symbolic,symbolic,True,False
S0368,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,199,candidate generator rule,1. CandidateReduction;,unspecified,unspecified,True,False
S0369,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,199,FullFCL completeness claim,1. CandidateReduction;,unspecified,unspecified,True,False
S0370,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,200,candidate generator rule,2. SR10/B2 AdmissibleBlockSystem;,unspecified,unspecified,True,False
S0371,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,201,FullFCL completeness claim,3. FCL-FrontEnd endpoint extraction;,unspecified,unspecified,True,False
S0372,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,238,candidate generator rule,"By CandidateReduction and the admissible BlockSystem, there is a controlling selected block:",unspecified,unspecified,True,False
S0373,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,238,FullFCL completeness claim,"By CandidateReduction and the admissible BlockSystem, there is a controlling selected block:",unspecified,unspecified,True,False
S0374,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,415,FullFCL completeness claim,| FullFCL above \(P_0\) | reclosed empirically |,unspecified,unspecified,True,False
S0375,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,450,FullFCL completeness claim,\text{update the global theta-envelope closure using FullFCL v2 plus the finite theta certificate.},unspecified,unspecified,True,False
S0376,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,450,certificate-backed candidate coverage statement,\text{update the global theta-envelope closure using FullFCL v2 plus the finite theta certificate.},unspecified,unspecified,True,False
S0377,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,1,FullFCL completeness claim,# Prime Mesh R2Q — FullFCL Formal Proof Skeleton,unspecified,unspecified,True,False
S0378,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,3,FullFCL completeness claim,**Document:** `Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md`,unspecified,unspecified,True,False
S0379,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,7,FullFCL completeness claim,"**Purpose:** Assemble the theorem-facing proof skeleton for FullFCL from the FCL front end, ThresholdRelevance/NeutralClause, ThetaSignBridge, ChannelCompatibility, and RepaymentStack.",symbolic,symbolic,True,False
S0380,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,13,FullFCL completeness claim,The FullFCL proof route is now ready to be written as a formal contradiction skeleton.,unspecified,unspecified,True,False
S0381,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,29,FullFCL completeness claim,\mathsf{FullFCL}.,unspecified,unspecified,True,False
S0382,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,158,FullFCL completeness claim,### Theorem FullFCL — Formal Skeleton,symbolic,symbolic,True,False
S0383,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,164,candidate generator rule,1. CandidateReduction;,unspecified,unspecified,True,False
S0384,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,164,FullFCL completeness claim,1. CandidateReduction;,unspecified,unspecified,True,False
S0385,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,165,candidate generator rule,2. SR10/B2 AdmissibleBlockSystem;,unspecified,unspecified,True,False
S0386,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,166,FullFCL completeness claim,3. FCL-FrontEnd;,unspecified,unspecified,True,False
S0387,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,189,FullFCL completeness claim,This is the post-\(P_0\) FullFCL theorem.,symbolic,symbolic,True,False
S0388,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,213,candidate generator rule,"By CandidateReduction, \(x_1\) is represented by a candidate endpoint or by an adjacent candidate endpoint:",unspecified,unspecified,True,False
S0389,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,213,FullFCL completeness claim,"By CandidateReduction, \(x_1\) is represented by a candidate endpoint or by an adjacent candidate endpoint:",unspecified,unspecified,True,False
S0390,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,219,candidate generator rule,"By the admissible BlockSystem, there exists a selected block",unspecified,unspecified,True,False
S0391,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,247,candidate generator rule,Thus the selected block is the exact local object on which the sign bridge and R2Q repayment coordinates act.,unspecified,unspecified,True,False
S0392,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,259,candidate generator rule,The selected block satisfies,unspecified,unspecified,True,False
S0393,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,452,FullFCL completeness claim,"Without this theorem, FullFCL would still need to explain why a first crossing cannot survive below the R2Q danger threshold.",symbolic,symbolic,True,False
S0394,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,508,candidate generator rule,1. CandidateReduction;,unspecified,unspecified,True,False
S0395,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,508,FullFCL completeness claim,1. CandidateReduction;,unspecified,unspecified,True,False
S0396,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,509,candidate generator rule,2. SR10/B2 AdmissibleBlockSystem construction;,unspecified,unspecified,True,False
S0397,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,522,FullFCL completeness claim,The finite theta-envelope certificate and classical bridge are separate from this post-\(P_0\) FullFCL proof.,unspecified,unspecified,True,False
S0398,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,522,certificate-backed candidate coverage statement,The finite theta-envelope certificate and classical bridge are separate from this post-\(P_0\) FullFCL proof.,unspecified,unspecified,True,False
S0399,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,532,FullFCL completeness claim,\text{FullFCL has a complete formal proof skeleton and empirical closure stack.},unspecified,unspecified,True,False
S0400,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,540,FullFCL completeness claim,\text{FullFCL is formally proved.},symbolic,symbolic,True,False
S0401,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,560,FullFCL completeness claim,\text{assemble FullFCL + finite theta certificate + classical bridge into the full conditional RH proof skeleton.},conditional,conditional,True,False
S0402,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,560,certificate-backed candidate coverage statement,\text{assemble FullFCL + finite theta certificate + classical bridge into the full conditional RH proof skeleton.},conditional,conditional,True,False
S0403,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,566,FullFCL completeness claim,1. post-\(P_0\) FullFCL;,unspecified,unspecified,True,False
S0404,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,567,certificate-backed candidate coverage statement,2. finite continuous theta certificate;,unspecified,unspecified,True,False
S0405,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,1,FullFCL completeness claim,# Prime Mesh R2Q — FullFCL Formal Theorem Target,symbolic,symbolic,True,False
S0406,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,3,FullFCL completeness claim,**Document:** `Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md`,symbolic,symbolic,True,False
S0407,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,7,FullFCL completeness claim,"**Purpose:** State the formal theorem target that upgrades the FCL front end into FullFCL by importing ThetaSignBridge, ChannelCompatibility, and the RepaymentStack.",symbolic,symbolic,True,False
S0408,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,25,FullFCL completeness claim,\mathsf{FullFCL}.,unspecified,unspecified,True,False
S0409,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,37,FullFCL completeness claim,This theorem is the formal version of the empirical FullFCL closure update.,symbolic,symbolic,True,False
S0410,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,45,FullFCL completeness claim,### Theorem FullFCL — Formal Target,symbolic,symbolic,True,False
S0411,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,55,FullFCL completeness claim,1. **FCL-FrontEnd**: every post-\(P_0\) first crossing is localized to an endpoint-compatible admissible block;,unspecified,unspecified,True,False
S0412,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,75,FullFCL completeness claim,This is the formal FullFCL target.,unspecified,unspecified,True,False
S0413,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,137,FullFCL completeness claim,The formal role inside FullFCL is:,unspecified,unspecified,True,False
S0414,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,213,candidate generator rule,"By CandidateReduction and FCL-FrontEnd, there is a candidate \(x_c\) and selected block:",unspecified,unspecified,True,False
S0415,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,213,FullFCL completeness claim,"By CandidateReduction and FCL-FrontEnd, there is a candidate \(x_c\) and selected block:",unspecified,unspecified,True,False
S0416,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,463,FullFCL completeness claim,"Once formally proved, FullFCL closes the asymptotic side:",symbolic,symbolic,True,False
S0417,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,475,certificate-backed candidate coverage statement,Together with the finite theta-envelope certificate:,unspecified,unspecified,True,False
S0418,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,499,FullFCL completeness claim,\text{FullFCL is empirically closed and now stated as a formal theorem target.},symbolic,symbolic,True,False
S0419,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,507,FullFCL completeness claim,\text{FullFCL is formally proved.},symbolic,symbolic,True,False
S0420,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,527,FullFCL completeness claim,\text{isolate the remaining neutral/intermediate threshold-gap case in the FullFCL proof.},unspecified,unspecified,True,False
S0421,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,531,FullFCL completeness claim,The positive and dangerous branches are now cleanly targeted. The neutral/threshold-gap branch should be written explicitly so the FullFCL proof has no hidden case.,unspecified,unspecified,True,False
S0422,Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,6,FullFCL completeness claim,**Status:** Global theta-envelope reclosure after primitive-backed FullFCL v2,unspecified,unspecified,True,False
S0423,Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,18,FullFCL completeness claim,\mathsf{FullFCL}_{x\ge P_0},unspecified,unspecified,True,False
S0424,Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,27,FullFCL completeness claim,The v2 update replaces the older FullFCL support with the primitive-backed FullFCL reclosure:,unspecified,unspecified,True,False
S0425,Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,31,FullFCL completeness claim,\mathsf{FullFCL}^{(v2)}_{x\ge P_0},unspecified,unspecified,True,False
S0426,Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,66,FullFCL completeness claim,The earlier global theta-envelope closure relied on an empirically closed FullFCL stack.,unspecified,unspecified,True,False
S0427,Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,152,certificate-backed candidate coverage statement,The finite continuous theta-envelope certificate verifies:,unspecified,unspecified,True,False
S0428,Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,176,certificate-backed candidate coverage statement,The finite certificate also found no positive theta excess in the finite zone:,unspecified,unspecified,True,False
S0429,Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,192,FullFCL completeness claim,## 5. Post-\(P_0\) Closure via FullFCL v2,unspecified,unspecified,True,False
S0430,Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,207,FullFCL completeness claim,\mathsf{FullFCL}^{(v2)}.,unspecified,unspecified,True,False
S0431,Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,268,certificate-backed candidate coverage statement,1. **FiniteThetaEnvelopeCertificate**:,unspecified,unspecified,True,False
S0432,Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,280,FullFCL completeness claim,2. **FullFCL v2**:,unspecified,unspecified,True,False
S0433,Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalThetaEnvelope_Reclosure_Update_v2.md,318,certificate-backed candidate coverage statement,"then this contradicts the finite theta-envelope certificate, since:",unspecified,unspecified,True,False
