file_name,file_path,line,term_class,snippet
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,350,firstcrossing,"Under Inputs 1–5, no theta first crossing survives."
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,358,rh_scale,C_\theta\sqrt x\log^2x
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,368,theta_envelope,Assume for contradiction that the theta envelope fails after the finite-certificate threshold.
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,370,firstcrossing,Let \(x_1\) be the first crossing.
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,376,firstcrossing,### Case 1 — Negative first crossing
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,381,rh_scale,\mathcal H(x_1)<-C_\theta\sqrt{x_1}\log^2x_1.
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,394,firstcrossing,This contradicts the assumption that \(x_1\) is a surviving theta first crossing.
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,398,firstcrossing,### Case 2 — Positive first crossing
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,403,rh_scale,\mathcal H(x_1)>C_\theta\sqrt{x_1}\log^2x_1.
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,420,firstcrossing,Therefore the positive theta first crossing cannot survive through the R2Q/B2 obstruction channel.
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,430,firstcrossing,\text{no theta first crossing survives.}
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,438,rh_scale,|\theta(x)-x|\le C_\theta\sqrt x\log^2x.
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,444,firstcrossing,## 6. Empirical Theta First-Crossing Theorem
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,472,firstcrossing,\text{theta first-crossing passes empirically as a sign-separated bridge.}
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,488,firstcrossing,Theta first-crossing provides:
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,500,firstcrossing,\mathsf{ThetaFirstCrossing}
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,506,theta_envelope,\text{theta envelope control}.
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,514,theta_envelope,Once the theta envelope is proven:
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,519,rh_scale,"C_\theta\sqrt x\log^2x,"
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,525,psi,\psi(x)-\theta(x)
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,533,psi,\psi(x)-\theta(x)
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,535,rh_scale,O(\sqrt x\log x).
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,541,psi,\psi(x)-x
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,543,rh_scale,O(\sqrt x\log^2x).
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,546,von_koch,By the classical von Koch criterion:
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,550,rh_scale,\psi(x)-x=O(\sqrt x\log^2x)
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,550,psi,\psi(x)-x=O(\sqrt x\log^2x)
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,556,firstcrossing,"Thus the theta first-crossing bridge is the final classical connection needed to reach RH, once all conditional inputs are proven."
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,562,firstcrossing,Theta first-crossing is not formally proved yet.
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,568,firstcrossing,Prove every theta first crossing localizes into a compatible interval \(J\).
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,600,theta_envelope,Convert theta envelope to psi envelope:
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,603,rh_scale,\theta(x)-x=O(\sqrt x\log^2x)
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,605,rh_scale,\psi(x)-x=O(\sqrt x\log^2x).
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,605,psi,\psi(x)-x=O(\sqrt x\log^2x).
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,608,von_koch,### Theta-7 — von Koch Criterion
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,613,rh_scale,\psi(x)-x=O(\sqrt x\log^2x)
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,613,psi,\psi(x)-x=O(\sqrt x\log^2x)
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,626,firstcrossing,\text{Theta first-crossing is empirically passed and conditionally theorem-shaped.}
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,634,firstcrossing,\text{Theta first-crossing is formally proved.}
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,660,theta_envelope,\text{connect the theta envelope to }\psi(x)-x=O(\sqrt x\log^2x)\text{ and the von Koch RH criterion.}
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,660,von_koch,\text{connect the theta envelope to }\psi(x)-x=O(\sqrt x\log^2x)\text{ and the von Koch RH criterion.}
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,660,rh_scale,\text{connect the theta envelope to }\psi(x)-x=O(\sqrt x\log^2x)\text{ and the von Koch RH criterion.}
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,660,psi,\text{connect the theta envelope to }\psi(x)-x=O(\sqrt x\log^2x)\text{ and the von Koch RH criterion.}
Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Conditional_Theorem_Final_v1.md,667,firstcrossing,2. what is supplied by the Prime Mesh theta first-crossing theorem;
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,1,firstcrossing,# Prime Mesh R2Q — Theta FirstCrossing Final Conditional Assembly
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,3,firstcrossing,**Document:** `Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md`
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,6,firstcrossing,**Status:** Final conditional theta first-crossing assembly after full FCL update
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,7,firstcrossing,**Purpose:** Assemble theta first-crossing from Full FCL + finite certificate into the theta envelope theorem.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,7,theta_envelope,**Purpose:** Assemble theta first-crossing from Full FCL + finite certificate into the theta envelope theorem.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,7,finite_zone,**Purpose:** Assemble theta first-crossing from Full FCL + finite certificate into the theta envelope theorem.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,13,firstcrossing,The theta first-crossing theorem can now be stated in its final conditional assembly form.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,25,rh_scale,C_\theta\sqrt{x}\log^2x.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,63,rh_scale,C_\theta\sqrt{x}\log^2x.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,85,firstcrossing,So the theta first-crossing theorem is now structurally assembled.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,105,rh_scale,C_\theta\sqrt{x}\log^2x.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,115,rh_scale,C_\theta\sqrt{x}\log^2x.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,135,finite_zone,### Finite zone
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,177,firstcrossing,### Theorem ThetaFirstCrossing — Final Conditional Assembly
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,185,theta_envelope,All theta-envelope and R2Q/B2 candidate crossings below:
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,200,rh_scale,C_\theta\sqrt{x}\log^2x
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,203,finite_zone,or the row is explicitly bounded by the finite certificate package.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,209,firstcrossing,Every post-\(P_0\) theta first crossing is represented in the candidate set:
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,325,rh_scale,M(x)=C_\theta\sqrt{x}\log^2x
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,328,firstcrossing,"is increasing for \(x\ge P_0\), a positive first crossing gives:"
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,334,firstcrossing,and a negative first crossing gives:
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,353,rh_scale,\sqrt h\log^2p^*
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,359,rh_scale,\sqrt{x_1}\log^2x_1.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,365,rh_scale,\sqrt h\log^2p^*
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,367,rh_scale,C_{\rm sc}\sqrt{x_1}\log^2x_1.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,377,rh_scale,\sqrt h\log^2p^*.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,450,firstcrossing,prevent the negative-channel row from persisting into a surviving first crossing.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,476,rh_scale,C_\theta\sqrt{x}\log^2x
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,486,theta_envelope,Assume for contradiction that the theta envelope fails.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,499,rh_scale,C_\theta\sqrt{x_1}\log^2x_1.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,550,firstcrossing,### Case 1 — Negative theta first crossing
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,564,firstcrossing,"By O2/HExc/B3 import, this negative-channel row is repaid or cannot persist to a surviving first crossing."
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,570,firstcrossing,### Case 2 — Positive theta first crossing
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,586,firstcrossing,It cannot support a surviving forbidden first crossing.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,606,firstcrossing,Thus no theta first crossing survives.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,614,rh_scale,C_\theta\sqrt{x}\log^2x.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,702,firstcrossing,Thus the conditional theta first-crossing chain is empirically coherent.
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,708,theta_envelope,Once the theta envelope is formally proved:
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,713,rh_scale,"C_\theta\sqrt{x}\log^2x,"
Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_Theta_FirstCrossing_Final_Conditional_Assembly_v1.md,719,rh_scale,\psi(x)-\theta(x)=O(\sqrt{x}\log x).
