statement_id,file_name,file_path,line,statement_type,statement_text_or_paraphrase,raw_or_oriented,upper_or_lower,v5_compatible,needs_repair
S0226,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,755,B3 lower-crossing accumulation statement,"10. Therefore the local row-level obstruction system has no positive threshold, no surviving unrepaid negative subthreshold obstruction, no B3 tail accumulation, and no neutral leftover.",raw_or_unspecified,upper,True,False
S0227,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,783,local direct threshold sign statement,| Direct threshold sign | closed |,raw_or_unspecified,both_or_unspecified,True,False
S0228,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,786,B3 lower-crossing accumulation statement,| B3 no-accumulation | closed dedicated numeric row-level |,raw_or_unspecified,both_or_unspecified,True,False
S0229,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,811,finite-zone sign handling,- replace finite certificates with symbolic lemmas where possible;,raw_or_unspecified,both_or_unspecified,True,False
S0230,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,848,finite-zone sign handling,\text{all finite certificates replaced by symbolic proofs.},raw_or_unspecified,both_or_unspecified,True,False
S0231,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,889,finite-zone sign handling,"The final RH result remains conditional on the global bridge from this local obstruction stack to the classical RH criterion, and on acceptance/reproducibility of the finite certificate components.",raw_or_unspecified,both_or_unspecified,True,False
S0232,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,23,O2 lower-crossing safety statement,"These are negative subthreshold rows. They do not cross the R2Q threshold, but they must be repaid, non-surviving, harmless, or finite-certified.",raw_or_unspecified,lower,True,False
S0233,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,29,O2 lower-crossing safety statement,\text{surviving unrepaid negative subthreshold rows}=0.,raw_or_unspecified,lower,True,False
S0234,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,67,O2 lower-crossing safety statement,This closure covers the negative subthreshold population:,raw_or_unspecified,lower,True,False
S0235,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,107,O2 lower-crossing safety statement,Negative subthreshold rows:,raw_or_unspecified,lower,True,False
S0236,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,113,O2 lower-crossing safety statement,Post-\(P_0\) negative subthreshold rows:,raw_or_unspecified,lower,True,False
S0237,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,119,O2 lower-crossing safety statement,Surviving unrepaid negative subthreshold rows:,raw_or_unspecified,lower,True,False
S0238,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,218,definition of E_theta,E_\theta(J)<0,raw_or_unspecified,both_or_unspecified,True,False
S0239,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,218,negative first crossing sign rule,E_\theta(J)<0,raw_or_unspecified,both_or_unspecified,True,False
S0240,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,227,O2 lower-crossing safety statement,then \(J\) is O2-safe:,raw_or_unspecified,both_or_unspecified,True,False
S0241,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,249,O2 lower-crossing safety statement,\text{O2-safe}.,raw_or_unspecified,both_or_unspecified,True,False
S0242,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,269,O2 lower-crossing safety statement,negative subthreshold rows.,raw_or_unspecified,lower,True,False
S0243,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,279,O2 lower-crossing safety statement,\text{O2-safe}.,raw_or_unspecified,both_or_unspecified,True,False
S0244,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,285,finite-zone sign handling,## 7. Finite Zone,raw_or_unspecified,both_or_unspecified,True,False
S0245,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,287,O2 lower-crossing safety statement,Finite-zone negative subthreshold rows:,raw_or_unspecified,lower,True,False
S0246,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,299,O2 lower-crossing safety statement,Thus finite-zone negative subthreshold rows are fully covered by finite certificate.,raw_or_unspecified,lower,True,False
S0247,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,299,finite-zone sign handling,Thus finite-zone negative subthreshold rows are fully covered by finite certificate.,raw_or_unspecified,lower,True,False
S0248,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,361,O2 lower-crossing safety statement,### Negative subthreshold rows,raw_or_unspecified,lower,True,False
S0249,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,366,O2 lower-crossing safety statement,\text{O2-safe}.,raw_or_unspecified,both_or_unspecified,True,False
S0250,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,373,O2 lower-crossing safety statement,Therefore O2 closes the negative subthreshold branch of the local obstruction system.,raw_or_unspecified,lower,True,False
S0251,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,387,local direct threshold sign statement,### Endpoint direct threshold sign,raw_or_unspecified,both_or_unspecified,True,False
S0252,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,406,O2 lower-crossing safety statement,\text{O2-safe}.,raw_or_unspecified,both_or_unspecified,True,False
S0253,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,417,B3 lower-crossing accumulation statement,This closure does not by itself prove B3 no-accumulation unless the B3 layer accepts O2 repayment as sufficient.,raw_or_unspecified,both_or_unspecified,True,False
S0254,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,429,O2 lower-crossing safety statement,"> The O2 layer closes the negative subthreshold branch: all rows with \(E_\theta<0\) and \(Q_{\rm R2Q}\le0.75\) are repaid, non-surviving, finite-certified, or numerically O2-safe. The conservative O2 cap is \(0.0499059549846063<0.05\), with a small positive margin.",raw_or_unspecified,upper,True,False
S0255,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,437,B3 lower-crossing accumulation statement,> O2 proves no accumulation by itself.,raw_or_unspecified,both_or_unspecified,True,False
S0256,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,449,B3 lower-crossing accumulation statement,1. B3 NoAccumulation;,raw_or_unspecified,both_or_unspecified,True,False
S0257,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,451,finite-zone sign handling,3. finite certificate index / reproducibility ledger;,raw_or_unspecified,both_or_unspecified,True,False
S0258,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,460,B3 lower-crossing accumulation statement,Prime_Mesh_R2Q_B3_NoAccumulation_Audit_Spec_v1.md,raw_or_unspecified,both_or_unspecified,True,False
S0259,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,467,B3 lower-crossing accumulation statement,"\text{audit the no-accumulation layer now that threshold, H-Exc, and O2 are closed.}",raw_or_unspecified,both_or_unspecified,True,False
S0260,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,487,O2 lower-crossing safety statement,No surviving unrepaid negative subthreshold rows were found.,raw_or_unspecified,lower,True,False
S0261,Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_O2_Repayment_Closure_Update_v1.md,487,B3 lower-crossing accumulation statement,No surviving unrepaid negative subthreshold rows were found.,raw_or_unspecified,lower,True,False
S0262,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,1,B3 lower-crossing accumulation statement,# Prime Mesh R2Q — B3 NoAccumulation Closure Update v1,raw_or_unspecified,both_or_unspecified,True,False
S0263,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,3,B3 lower-crossing accumulation statement,**Document:** `Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1.md`,raw_or_unspecified,both_or_unspecified,True,False
S0264,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,6,B3 lower-crossing accumulation statement,**Status:** Closure update for B3 numeric no-accumulation layer,raw_or_unspecified,both_or_unspecified,True,False
S0265,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,7,B3 lower-crossing accumulation statement,**Purpose:** Integrate the B3 NoAccumulation result into the final conditional RH assembly.,raw_or_unspecified,both_or_unspecified,True,False
S0266,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,13,B3 lower-crossing accumulation statement,The B3 NoAccumulation layer is closed in the audited row-level numeric stack.,raw_or_unspecified,both_or_unspecified,True,False
S0267,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,18,B3 lower-crossing accumulation statement,\boxed{\texttt{B3\_numeric\_noaccumulation}.},raw_or_unspecified,both_or_unspecified,True,False
S0268,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,25,B3 lower-crossing accumulation statement,\text{accumulation-risk}(J)\Rightarrow \text{B3-safe}(J).,raw_or_unspecified,both_or_unspecified,True,False
S0269,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,33,B3 lower-crossing accumulation statement,\text{surviving unrepaid accumulation rows}=0.,raw_or_unspecified,both_or_unspecified,True,False
S0270,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,46,B3 lower-crossing accumulation statement,"\texttt{accumulation-risk rows}=142,",raw_or_unspecified,both_or_unspecified,True,False
S0271,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,50,B3 lower-crossing accumulation statement,"\texttt{surviving unrepaid accumulation rows}=0,",raw_or_unspecified,both_or_unspecified,True,False
S0272,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,62,B3 lower-crossing accumulation statement,\texttt{B3 noaccumulation failures}=0.,raw_or_unspecified,both_or_unspecified,True,False
S0273,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,65,B3 lower-crossing accumulation statement,"Thus B3 closes the hidden tail-accumulation layer left after local H-Exc, EndpointMotion, and O2 closure.",raw_or_unspecified,both_or_unspecified,True,False
S0274,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,79,local direct threshold sign statement,### EndpointMotion direct threshold sign,raw_or_unspecified,both_or_unspecified,True,False
S0275,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,96,O2 lower-crossing safety statement,\text{O2-safe}.,raw_or_unspecified,both_or_unspecified,True,False
S0276,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,99,B3 lower-crossing accumulation statement,B3 checks that none of the remaining row-level safe/repaid cases form a surviving unrepaid accumulation obstruction.,raw_or_unspecified,both_or_unspecified,True,False
S0277,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,124,B3 lower-crossing accumulation statement,Accumulation fields found:,raw_or_unspecified,both_or_unspecified,True,False
S0278,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,127,B3 lower-crossing accumulation statement,accumulation_value,raw_or_unspecified,both_or_unspecified,True,False
S0279,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,128,B3 lower-crossing accumulation statement,accumulation_balance,raw_or_unspecified,both_or_unspecified,True,False
S0280,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,129,B3 lower-crossing accumulation statement,accumulation_margin,raw_or_unspecified,both_or_unspecified,True,False
S0281,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,130,B3 lower-crossing accumulation statement,accumulation_risk_flag,raw_or_unspecified,both_or_unspecified,True,False
S0282,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,141,B3 lower-crossing accumulation statement,### Theorem B3 Numeric NoAccumulation Closure,raw_or_unspecified,both_or_unspecified,True,False
S0283,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,143,B3 lower-crossing accumulation statement,"For every audited row \(J\), if \(J\) is accumulation-risk, then:",raw_or_unspecified,both_or_unspecified,True,False
S0284,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,153,B3 lower-crossing accumulation statement,1. accumulation-risk;,raw_or_unspecified,both_or_unspecified,True,False
S0285,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,156,O2 lower-crossing safety statement,4. not finite-certified / not O2-safe.,raw_or_unspecified,both_or_unspecified,True,False
S0286,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,162,B3 lower-crossing accumulation statement,\text{accumulation-risk}(J),raw_or_unspecified,both_or_unspecified,True,False
S0287,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,164,B3 lower-crossing accumulation statement,\text{B3-safe}(J).,raw_or_unspecified,both_or_unspecified,True,False
S0288,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,172,B3 lower-crossing accumulation statement,\text{surviving unrepaid accumulation rows}=0.,raw_or_unspecified,both_or_unspecified,True,False
S0289,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,204,B3 lower-crossing accumulation statement,## 6. Accumulation-Risk Rows,raw_or_unspecified,both_or_unspecified,True,False
S0290,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,212,B3 lower-crossing accumulation statement,accumulation-risk rows.,raw_or_unspecified,both_or_unspecified,True,False
S0291,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,234,B3 lower-crossing accumulation statement,That row remains B3-safe:,raw_or_unspecified,both_or_unspecified,True,False
S0292,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,252,O2 lower-crossing safety statement,negative subthreshold rows.,raw_or_unspecified,lower,True,False
S0293,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,260,O2 lower-crossing safety statement,negative subthreshold accumulation-risk rows.,raw_or_unspecified,lower,True,False
S0294,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,260,B3 lower-crossing accumulation statement,negative subthreshold accumulation-risk rows.,raw_or_unspecified,lower,True,False
S0295,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,276,B3 lower-crossing accumulation statement,This confirms that O2 repayment and B3 no-accumulation agree on the subthreshold negative row population.,raw_or_unspecified,lower,True,False
S0296,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,308,B3 lower-crossing accumulation statement,"This supports the B3 interpretation: an unrepaid accumulation obstruction would be detected by the persistence/crossing machinery, and none appears.",raw_or_unspecified,both_or_unspecified,True,False
S0297,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,340,B3 lower-crossing accumulation statement,"> No chain IDs were present, but the dedicated B3 row-level numeric table found zero surviving unrepaid accumulation rows and zero persistence failures.",raw_or_unspecified,both_or_unspecified,True,False
S0298,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,359,B3 lower-crossing accumulation statement,"\text{neutral accumulation-risk rows}=0,",raw_or_unspecified,both_or_unspecified,True,False
S0299,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,366,B3 lower-crossing accumulation statement,Thus B3 finds no neutral accumulation obstruction.,raw_or_unspecified,both_or_unspecified,True,False
S0300,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,390,O2 lower-crossing safety statement,### Negative subthreshold rows,raw_or_unspecified,lower,True,False
