candidate_id,block_id,p_star,start_prime,worst_prime,end_prime,y,h,Q_R2Q,Q_tail_start,Q_tail_max_inside,Q_tail_end,Q_O2,Q_exc,Q_o2p4_total,accumulation_value,accumulation_balance,accumulation_margin,B3_value,B3_balance,B3_margin,unrepaid_tail,post_P0_flag,finite_certified_flag,near_forbidden_flag,forbidden_flag,C_minus_flag,covered_flag,O2_applicable_flag,B3_applicable_flag,endpoint_repaid_flag,endpoint_harmful_flag,endpoint_repayment_failure_flag,positive_unrepaid_tail_flag,negative_unrepaid_tail_flag,tail_forbidden_unrepaid_flag,candidate_crossing_flag,tail_candidate_flag,tail_candidate_crossing_flag,B3_status,B3_block_pass,O2_E_theta,E_theta_sign,O2_Q_R2Q,O2_finite_certified_flag,O2_threshold_relevant_flag,O2_forbidden_flag,O2_near_forbidden_flag,O2_negative_subthreshold_flag,O2_B3_repaid_flag,O2_B3_block_pass,O2_harmless_flag,O2_repaid_flag,O2_surviving_flag,O2_non_surviving_flag,O2_unrepaid_flag,O2_surviving_unrepaid_flag,O2_available_flag,O2_value,O2_margin,O2_failure_flag,O2_row_regime,TT_Q_R2Q,TT_E_theta,TT_Q_delta_D,TT_Q_exc,TT_epsilon,TT_threshold_relevant_flag,TT_positive_harmless_flag,TT_negative_transfer_flag,TT_finite_certified_flag,TT_row_regime,E_theta,row_regime,positive_flag,negative_flag,neutral_flag,threshold_row_flag,positive_harmless_flag,negative_subthreshold_flag,threshold_relevant_flag,O2_safe_flag,repaid_flag,surviving_flag,non_surviving_flag,harmless_flag,unrepaid_flag,surviving_unrepaid_flag,accumulation_risk_flag,B3_repaid_flag,B3_surviving_flag,zero_crossing_count,zero_crossing_flag,persistence_failure_flag,B3_numeric_failure_flag,B3_accumulation_failure_flag,B3_failure_flag,row_class
b3_01067,1067,108591991,108591877,108591893,108591991,108591990.0,1.0,0.0549443196533628,0.0027563448901672,0.004020362522779,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.50310821504664,positive,0.0549443196533628,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0549443196533628,17.50310821504664,0.0531005138578349,0.0,0.0018438057955278,False,True,False,True,sign_inconsistent_positive_harmless,17.50310821504664,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01068,1068,109706759,109706719,109706719,109706759,109706758.0,1.0,0.0547005126306362,0.0039793368150253,0.0039793368150253,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.513321536838767,positive,0.0547005126306362,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0547005126306362,17.513321536838767,0.0530717404212749,0.0,0.0016287722093612,False,True,False,True,sign_inconsistent_positive_harmless,17.513321536838767,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01069,1069,40861279,40861237,40861253,40861279,40861278.0,1.0,0.0570760752474639,0.0026268759842889,0.0039459432445907,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.525693448870705,positive,0.0570760752474639,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0570760752474639,16.525693448870705,0.0560063397556142,0.0,0.0010697354918497,False,True,False,True,sign_inconsistent_positive_harmless,16.525693448870705,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01070,1070,31039139,31039097,31039109,31039139,31039138.0,1.0,0.0582970257036431,0.0004840654831994,0.0039393546006376,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.250759514492515,positive,0.0582970257036431,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0582970257036431,16.250759514492515,0.0568818951519796,3.0562137946677548e-15,0.0014151305516604,False,True,False,True,sign_inconsistent_positive_harmless,16.250759514492515,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01071,1071,30780077,30780017,30780017,30780077,30780076.0,1.0,0.0583531546770101,0.0039381446717512,0.0039381446717512,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.24237818799631,positive,0.0583531546770101,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0583531546770101,16.24237818799631,0.05690901637797,0.0,0.00144413829904,False,True,False,True,sign_inconsistent_positive_harmless,16.24237818799631,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01072,1072,17594911,17594879,17594879,17594911,17594910.0,1.0,0.0604306117113545,0.0039271844702644,0.0039271844702644,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,15.683120270469844,positive,0.0604306117113545,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0604306117113545,15.683120270469844,0.0587790601697069,0.0,0.0016515515416475,False,True,False,True,sign_inconsistent_positive_harmless,15.683120270469844,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01073,1073,187494023,187493989,187493989,187494023,187494022.0,1.0,0.0528184107877725,0.0039275918242953,0.0039275918242953,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,18.04925752553332,positive,0.0528184107877725,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0528184107877725,18.04925752553332,0.0516044040252423,2.506363557975746e-15,0.0012140067625276,False,True,False,True,sign_inconsistent_positive_harmless,18.04925752553332,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01074,1074,604884331,604884179,604884239,604884331,604884330.0,1.0,0.0500412215505364,0.000485786626696,0.0039226177867406,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,pass,True,19.22054780928653,positive,0.0500412215505364,False,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0500412215505364,19.22054780928653,0.0486638070750198,4.448814880531853e-15,0.0013774144755121,False,True,False,False,sign_inconsistent_positive_harmless,19.22054780928653,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True,True,True,0,False,False,False,False,False,P_positive_harmless
b3_01075,1075,604361111,604361053,604361059,604361111,604361110.0,1.0,0.0501998774771426,0.0014986246632666,0.0039061316346233,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,pass,True,19.21968244314252,positive,0.0501998774771426,False,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0501998774771426,19.21968244314252,0.0486658559508218,4.449195691276317e-15,0.0015340215263163,False,True,False,False,sign_inconsistent_positive_harmless,19.21968244314252,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True,True,True,0,False,False,False,False,False,P_positive_harmless
b3_01076,1076,30399821,30399799,30399799,30399821,30399820.0,1.0,0.0579107278753571,0.0038900135160333,0.0038900135160333,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.22994727820122,positive,0.0579107278753571,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0579107278753571,16.22994727820122,0.0569492893360211,0.0,0.000961438539336,False,True,False,True,sign_inconsistent_positive_harmless,16.22994727820122,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01077,1077,187494157,187494089,187494103,187494157,187494156.0,1.0,0.0524179537194175,0.0023859084031108,0.0038636769682396,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,18.049258240222507,positive,0.0524179537194175,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0524179537194175,18.049258240222507,0.0516044021225794,0.0,0.0008135515968381,False,True,False,True,sign_inconsistent_positive_harmless,18.049258240222507,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01078,1078,109527767,109527707,109527707,109527767,109527766.0,1.0,0.0542052505928554,0.0038471437291454,0.0038471437291454,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.511688654983555,positive,0.0542052505928554,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0542052505928554,17.511688654983555,0.0530763385569247,0.0,0.0011289120359306,False,True,False,True,sign_inconsistent_positive_harmless,17.511688654983555,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01079,1079,30781769,30781741,30781741,30781769,30781768.0,1.0,0.0582198634934368,0.0038396794285997,0.0038396794285997,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.2424331571082,positive,0.0582198634934368,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0582198634934368,16.2424331571082,0.0569088384185974,0.0,0.0013110250748393,False,True,False,True,sign_inconsistent_positive_harmless,16.2424331571082,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01080,1080,179663629,179663597,179663597,179663629,179663628.0,1.0,0.0528439772376782,0.0038375264198142,0.0038375264198142,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,18.00659693282661,positive,0.0528439772376782,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0528439772376782,18.00659693282661,0.0517182263540104,0.0,0.0011257508836677,False,True,False,True,sign_inconsistent_positive_harmless,18.00659693282661,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01081,1081,17999011,17998973,17998973,17999011,17999010.0,1.0,0.0591723335658698,0.0038314445896561,0.0038314445896561,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,15.705827369906494,positive,0.0591723335658698,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0591723335658698,15.705827369906494,0.0587007427375652,1.6294243390760133e-15,0.0004715908283029,False,True,False,True,sign_inconsistent_positive_harmless,15.705827369906494,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01082,1082,179380961,179380871,179380871,179380961,179380960.0,1.0,0.0521747116325183,0.0038323488927893,0.0038323488927893,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,18.00502237598173,positive,0.0521747116325183,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0521747116325183,18.00502237598173,0.0517224370203758,0.0,0.0004522746121424,False,True,False,True,sign_inconsistent_positive_harmless,18.00502237598173,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01083,1083,109603309,109603261,109603271,109603309,109603308.0,1.0,0.054542461859309,0.0007148331099693,0.0038270040899592,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.51237812362827,positive,0.054542461859309,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.054542461859309,17.51237812362827,0.0530743969412556,0.0,0.0014680649180534,False,True,False,True,sign_inconsistent_positive_harmless,17.51237812362827,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01084,1084,179408591,179408543,179408543,179408591,179408590.0,1.0,0.0534419489733958,0.0037947116349088,0.0037947116349088,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,18.005176393844856,positive,0.0534419489733958,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0534419489733958,18.005176393844856,0.0517220251168898,0.0,0.0017199238565059,False,True,False,True,sign_inconsistent_positive_harmless,18.005176393844856,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01085,1085,33412189,33412139,33412153,33412189,33412188.0,1.0,0.0583910982497657,0.0014627192526526,0.003782027145152,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.32443133149224,positive,0.0583910982497657,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0583910982497657,16.32443133149224,0.0566446069238786,1.515138039567383e-15,0.0017464913258855,False,True,False,True,sign_inconsistent_positive_harmless,16.32443133149224,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01086,1086,12772057,12772013,12772013,12772057,12772056.0,1.0,0.06227170973379,0.0037682662473246,0.0037682662473246,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,15.362770295694418,positive,0.06227170973379,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.06227170973379,15.362770295694418,0.0599066450631845,0.0,0.0023650646706055,False,True,False,True,sign_inconsistent_positive_harmless,15.362770295694418,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01087,1087,108548851,108548809,108548819,108548851,108548850.0,1.0,0.0542782829612496,0.0006115949196532,0.0037633697359762,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.50271086924868,positive,0.0542782829612496,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0542782829612496,17.50271086924868,0.0531016339088899,0.0,0.0011766490523596,False,True,False,True,sign_inconsistent_positive_harmless,17.50271086924868,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01088,1088,108811249,108811217,108811217,108811249,108811248.0,1.0,0.0542851518691058,0.003731158379526,0.003731158379526,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.50512527858569,positive,0.0542851518691058,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0542851518691058,17.50512527858569,0.0530948288229823,0.0,0.0011903230461235,False,True,False,True,sign_inconsistent_positive_harmless,17.50512527858569,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01089,1089,108537413,108537301,108537311,108537413,108537412.0,1.0,0.0539085459451573,0.0005722667151952,0.0037293978070094,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.50260549178444,positive,0.0539085459451573,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0539085459451573,17.50260549178444,0.0531019309581811,0.0,0.0008066149869761,False,True,False,True,sign_inconsistent_positive_harmless,17.50260549178444,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01090,1090,179149561,179149517,179149517,179149561,179149560.0,1.0,0.0533156574202763,0.0037124935707484,0.0037124935707484,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,18.003731551251725,positive,0.0533156574202763,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0533156574202763,18.003731551251725,0.0517258894440735,0.0,0.0015897679762028,False,True,False,True,sign_inconsistent_positive_harmless,18.003731551251725,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01091,1091,30336529,30336503,30336503,30336529,30336528.0,1.0,0.0581716915777917,0.0036887705348274,0.0036887705348274,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.22786312191227,positive,0.0581716915777917,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0581716915777917,16.22786312191227,0.0569560470455834,0.0,0.0012156445322083,False,True,False,True,sign_inconsistent_positive_harmless,16.22786312191227,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01092,1092,108833029,108832979,108832979,108833029,108833028.0,1.0,0.054911741915113,0.0036853696045024,0.0036853696045024,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.505325421684084,positive,0.054911741915113,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.054911741915113,17.505325421684084,0.0530942647918506,0.0,0.0018174771232623,False,True,False,True,sign_inconsistent_positive_harmless,17.505325421684084,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01093,1093,30781631,30781603,30781603,30781631,30781630.0,1.0,0.0581949055190804,0.0036834167782671,0.0036834167782671,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.24242867392501,positive,0.0581949055190804,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0581949055190804,16.24242867392501,0.0569088529326064,0.0,0.001286052586474,False,True,False,True,sign_inconsistent_positive_harmless,16.24242867392501,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01094,1094,76020619,76020569,76020569,76020619,76020618.0,1.0,0.0560191245093466,0.0036829024059721,0.0036829024059721,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.14651516408628,positive,0.0560191245093466,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0560191245093466,17.14651516408628,0.0541250559286734,0.0,0.0018940685806732,False,True,False,True,sign_inconsistent_positive_harmless,17.14651516408628,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01095,1095,108532337,108532279,108532279,108532337,108532336.0,1.0,0.0551289746581206,0.0036202988800058,0.0036202988800058,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.502558723406985,positive,0.0551289746581206,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0551289746581206,17.502558723406985,0.053102062794964,0.0,0.0020269118631565,False,True,False,True,sign_inconsistent_positive_harmless,17.502558723406985,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01096,1096,33489283,33489227,33489257,33489283,33489282.0,1.0,0.0577474700715806,0.0006801845549411,0.003582544977005,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.326736035165272,positive,0.0577474700715806,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0577474700715806,16.326736035165272,0.0566372156644018,0.0,0.0011102544071787,False,True,False,True,sign_inconsistent_positive_harmless,16.326736035165272,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01097,1097,180619783,180619661,180619697,180619783,180619782.0,1.0,0.0532369055469006,0.0029984270698624,0.0035768476965207,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,18.011904733368866,positive,0.0532369055469006,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0532369055469006,18.011904733368866,0.0517040373272914,0.0,0.0015328682196092,False,True,False,True,sign_inconsistent_positive_harmless,18.011904733368866,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01098,1098,30804737,30804691,30804691,30804737,30804736.0,1.0,0.058989272338129,0.0035756771011969,0.0035756771011969,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.243179034819295,positive,0.058989272338129,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.058989272338129,16.243179034819295,0.0569064237919145,0.0,0.0020828485462145,False,True,False,True,sign_inconsistent_positive_harmless,16.243179034819295,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01099,1099,33920713,33920671,33920671,33920713,33920712.0,1.0,0.0585467889999367,0.0035658513158582,0.0035658513158582,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.33953638871423,positive,0.0585467889999367,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0585467889999367,16.33953638871423,0.0565961995834571,0.0,0.0019505894164795,False,True,False,True,sign_inconsistent_positive_harmless,16.33953638871423,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_01100,1100,179407897,179407807,179407859,179407897,179407896.0,1.0,0.0531144456911841,0.0019946405514228,0.0035439209734522,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,18.005172525572227,positive,0.0531144456911841,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0531144456911841,18.005172525572227,0.0517220354620698,0.0,0.0013924102291143,False,True,False,True,sign_inconsistent_positive_harmless,18.005172525572227,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
