block_id,p_star,y,hi,h,prime_log_sum,theta_local_error,theta_local_sum_from_sieve,prime_log_sum_check_delta,theta_local_norm,theta_start_error,theta_end_error,theta_end_norm,theta_pstar_error,theta_pstar_norm,theta_start_sign,theta_end_sign,theta_local_sign,theta_crosses_sign,Q_max,near_forbidden_proxy,post_Q,cp_ratio,d_worst,is_tail,scale_bin,depth_bin,mu_bin,local_theta_sign,endpoint_theta_side,theta_candidate_crossing,theta_positive_candidate,theta_negative_candidate,near_forbidden_R2Q,forbidden_R2Q,B2_active_flag,finite_certificate_flag,covered_flag,B3_block_pass,Q_tail_max_inside,Q_tail_end,Q_local,Q_exc,O2_total_with_o2p4,positive_harmless_flag,negative_transfer_flag,O2_B3_repaid_flag,crossing_status,Q_theta,Q_R2Q,E_theta_local,Cplus_value,tail_flag,negative_transfer_near_forbidden_flag,x,post_P0,source_coordinate,side,scale_ratio_local_to_global,scale_ratio_global_to_local,sign_match,scale_compatibility_ok,localization_ok,Q_exc_max,endpoint_line_r2_min
1330,109707929,109707928,109707929,1,18.51333220157603,17.51333220157603,18.513332203030583,-1.4545555870881799e-09,0.0510974935340181,-5804.344562575221,-5786.831230372191,-0.0016119539095857,-5786.831230372191,-0.0016119539095857,negative,negative,positive,False,0.0545746808720723,False,0.0,0.0545746808720723,0.5002641729655186,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0010566918620744,0.0,0.0545746808720723,,0.0301511056,True,False,False,positive_harmless,0.0510974935340181,0.0545746808720723,17.51333220157603,0.0545746808720723,False,False,109707929,False,theta_local,positive,9.547309281662408e-05,10474.155288136604,True,True,True,,
1331,30820781,30820780,30820781,1,17.24369972822304,16.24369972822304,17.243699729442596,-1.219557788090242e-09,0.0546291004646488,-3145.61182390526,-3129.368124175817,-0.0018957188624327,-3129.368124175817,-0.0018957188624327,negative,negative,positive,False,0.0585632845316376,False,0.0,0.0585632845316376,0.5002582593503789,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0010330374015157,0.0,0.0585632845316376,,0.0301511056,True,False,False,positive_harmless,0.0546291004646488,0.0585632845316376,16.24369972822304,0.0585632845316376,False,False,30820781,False,theta_local,positive,0.00018012673632926266,5551.6466926489475,True,True,True,,
1332,179472173,179472172,179472173,1,19.00553072880534,18.00553072880534,19.00553071498871,1.3816631394547585e-08,0.0498477917134285,-7313.715110182762,-7295.709579467773,-0.0015076793049965,-7295.709579467773,-0.0015076793049965,negative,negative,positive,False,0.0527462500459147,False,0.0,0.0527462500459147,0.5002569996192618,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0010279984770473,0.0,0.0527462500459147,,0.0301511056,True,False,False,positive_harmless,0.0498477917134285,0.0527462500459147,18.00553072880534,0.0527462500459147,False,False,179472173,False,theta_local,positive,7.464512324318057e-05,13396.722472306428,True,True,True,,
1333,179436143,179436142,179436143,1,19.005329953295192,18.005329953295192,19.005329966545105,-1.3249913166646364e-08,0.0498482890670005,-7318.01364454627,-7300.008314579725,-0.0015087509771498,-7300.008314579725,-0.0015087509771498,negative,negative,positive,False,0.052928728109095,False,0.0,0.052928728109095,0.5002567274995846,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0010269099983384,0.0,0.052928728109095,,0.0301511056,True,False,False,positive_harmless,0.0498482890670005,0.052928728109095,18.005329953295192,0.052928728109095,False,False,179436143,False,theta_local,positive,7.465261707566849e-05,13395.37767291389,True,True,True,,
1334,109670909,109670908,109670909,1,18.512994703203912,17.512994703203912,18.512994706630707,-3.426794847882774e-09,0.0510983718687484,-5810.671787276864,-5793.158792570233,-0.001614047671123,-5793.158792570233,-0.001614047671123,negative,negative,positive,False,0.0547446275199418,False,0.0,0.0547446275199418,0.5002529895726919,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0010119582907677,0.0,0.0547446275199418,,0.0301511056,True,False,False,positive_harmless,0.0510983718687484,0.0547446275199418,17.512994703203912,0.0547446275199418,False,False,109670909,False,theta_local,positive,9.548920518276366e-05,10472.387932081203,True,True,True,,
1335,179142281,179142280,179142281,1,19.0036909139882,18.0036909139882,19.00369092822075,-1.423254758492476e-08,0.0498523496037297,-7322.807126164436,-7304.803435236216,-0.0015112404440201,-7304.803435236216,-0.0015112404440201,negative,negative,positive,False,0.0529566148345837,False,0.0,0.0529566148345837,0.5002517099477084,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0010068397908336,0.0,0.0529566148345837,,0.0301511056,True,False,False,positive_harmless,0.0498523496037297,0.0529566148345837,18.0036909139882,0.0529566148345837,False,False,179142281,False,theta_local,positive,7.471382143821031e-05,13384.404394667701,True,True,True,,
1336,40869427,40869426,40869427,1,17.525892835378563,16.525892835378563,17.525892838835716,-3.457152786268125e-09,0.0538027691277393,-3614.626141808927,-3598.100248970092,-0.0018323721455076,-3598.100248970092,-0.0018323721455076,negative,negative,positive,False,0.0564929886994933,False,0.0,0.0564929886994933,0.5002515304695169,False,p<100M,0.50-0.55,0.25-0.50,positive,negative,True,True,False,False,False,True,True,True,True,0.0010061218780674,0.0,0.0564929886994933,,0.0301511056,True,False,False,positive_harmless,0.0538027691277393,0.0564929886994933,16.525892835378563,0.0564929886994933,False,False,40869427,False,theta_local,positive,0.00015642304131950724,6392.920068325585,True,True,True,,
1337,109814087,109814086,109814087,1,18.514299375713826,17.514299375713826,18.51429937779904,-2.0852084503530932e-09,0.0510949766436639,-5804.1275734603405,-5786.6132740825415,-0.0016109455718478,-5786.6132740825415,-0.0016109455718478,negative,negative,positive,False,0.0541177557023,False,0.0,0.0541177557023001,0.5002470309877739,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0009881239510955,0.0,0.0541177557023,,0.0301511056,True,False,False,positive_harmless,0.0510949766436639,0.0541177557023,17.514299375713826,0.0541177557023,False,False,109814087,False,theta_local,positive,9.542693442521074e-05,10479.221679113387,True,True,True,,
1338,604693499,604693498,604693499,1,20.22023227440014,19.22023227440014,20.220232248306274,2.6093864846643555e-08,0.0470095778841015,-13236.464044451714,-13217.243812203407,-0.0013146222282541,-13217.243812203407,-0.0013146222282541,negative,negative,positive,False,0.0494467000853943,False,0.0,0.0494467000853943,0.5002462476939111,True,p>=500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,False,True,True,0.0009849907756445,0.0,0.0494467000853943,,0.0301511056,True,False,False,positive_harmless,0.0470095778841015,0.0494467000853943,19.22023227440014,0.0494467000853943,True,False,604693499,True,theta_local,positive,4.066608370194021e-05,24590.516444353092,True,True,True,,
1339,604724507,604724506,604724507,1,20.220283551956538,19.220283551956538,20.22028350830078,4.365575634324159e-08,0.047009464872828,-13246.808934688568,-13227.588651180267,-0.0013156107495388,-13227.588651180267,-0.0013156107495388,negative,negative,positive,False,0.0494887973511942,False,0.0,0.0494887973511942,0.5002458129268414,True,p>=500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,False,True,True,0.0009832517073657,0.0,0.0494887973511942,,0.0301511056,True,False,False,positive_harmless,0.047009464872828,0.0494887973511942,19.220283551956538,0.0494887973511942,True,False,604724507,True,theta_local,positive,4.066504108660566e-05,24591.146923232354,True,True,True,,
1340,179470367,179470366,179470367,1,19.00552066591338,18.00552066591338,19.005520671606064,-5.692683657798625e-09,0.0498478166406121,-7313.240044742823,-7295.234524071217,-0.0015075903152213,-7295.234524071217,-0.0015075903152213,negative,negative,positive,False,0.0527362003664106,False,0.0,0.0527362003664106,0.5002453882867651,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0009815531470604,0.0,0.0527362003664106,,0.0301511056,True,False,False,positive_harmless,0.0498478166406121,0.0527362003664106,18.00552066591338,0.0527362003664106,False,False,179470367,False,theta_local,positive,7.46454988170307e-05,13396.655067590566,True,True,True,,
1341,109670989,109670988,109670989,1,18.51299543265871,17.51299543265871,18.512995436787605,-4.128896335942045e-09,0.0510983699703202,-5798.106812700629,-5780.593817263842,-0.0016105461949718,-5780.593817263842,-0.0016105461949718,negative,negative,positive,False,0.0541830118855111,False,0.0,0.0541830118855111,0.5002444266117166,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0009777064468665,0.0,0.0541830118855111,,0.0301511056,True,False,False,positive_harmless,0.0510983699703202,0.0541830118855111,17.51299543265871,0.0541830118855111,False,False,109670989,False,theta_local,positive,9.548917035524055e-05,10472.391751648713,True,True,True,,
1342,178013933,178013932,178013933,1,18.99737238047391,17.99737238047391,18.99737238883972,-8.365812931288019e-09,0.0498680092355905,-7321.7717298567295,-7303.77435746789,-0.0015168173179195,-7303.77435746789,-0.0015168173179195,negative,negative,positive,False,0.05302054803335,False,0.0,0.05302054803335,0.5002420236684721,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0009680946738885,0.0,0.05302054803335,,0.0301511056,True,False,False,positive_harmless,0.0498680092355905,0.05302054803335,17.99737238047391,0.05302054803335,False,False,178013933,False,theta_local,positive,7.495023558161481e-05,13342.18621515979,True,True,True,,
1343,108546583,108546582,108546583,1,18.50268997521181,17.50268997521181,18.502689972519875,2.691933786991285e-09,0.0511252042675848,-5762.913965314627,-5745.411275342107,-0.0016108062279117,-5745.411275342107,-0.0016108062279117,negative,negative,positive,False,0.0543539863466006,False,0.0,0.0543539863466006,0.5002410026865929,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0009640107463715,0.0,0.0543539863466006,,0.0301511056,True,False,False,positive_harmless,0.0511252042675848,0.0543539863466006,17.50268997521181,0.0543539863466006,False,False,108546583,False,theta_local,positive,9.598246997421601e-05,10418.569143601246,True,True,True,,
1344,12783679,12783678,12783679,1,16.363679837161055,15.363679837161056,16.363679837435484,-2.744293681189447e-10,0.057376400698767,-2068.4949160981923,-2053.131236260757,-0.0021445038706885,-2053.131236260757,-0.0021445038706885,negative,negative,positive,False,0.0616775499862131,False,0.0,0.0616775499862131,0.5002400611285404,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0009602445141614,0.0,0.0616775499862131,,0.0301511056,True,False,False,positive_harmless,0.057376400698767,0.0616775499862131,15.363679837161056,0.0616775499862131,False,False,12783679,False,theta_local,positive,0.00027968686536588953,3575.4271073537493,True,True,True,,
1345,604872871,604872870,604872871,1,20.22052886333608,19.22052886333608,20.22052884101868,2.231740481306588e-08,0.0470089242353829,-13253.692638993263,-13234.472110152245,-0.0013161020004873,-13234.472110152245,-0.0013161020004873,negative,negative,positive,False,0.0498183210010096,False,0.0,0.0498183210010096,0.5002368371180739,True,p>=500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,False,True,True,0.0009473484722954,0.0,0.0498183210010096,,0.0301511056,True,False,False,positive_harmless,0.0470089242353829,0.0498183210010096,19.22052886333608,0.0498183210010096,True,False,604872871,True,theta_local,positive,4.066005359382004e-05,24594.1633523078,True,True,True,,
1346,604829737,604829736,604829737,1,20.22045754994098,19.22045754994098,20.220457553863525,-3.9225440673362755e-09,0.0470090814004449,-13250.004803538322,-13230.78434598446,-0.0013157914674152,-13230.78434598446,-0.0013157914674152,negative,negative,positive,False,0.049331855490779,False,0.0,0.049331855490779,0.5002358590839825,True,p>=500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,False,True,True,0.0009434363359299,0.0,0.049331855490779,,0.0301511056,True,False,False,positive_harmless,0.0470090814004449,0.049331855490779,19.22045754994098,0.049331855490779,True,False,604829737,True,theta_local,positive,4.066150342290129e-05,24593.28642129799,True,True,True,,
1347,31019041,31019040,31019041,1,17.25011179969641,16.25011179969641,17.250111799687147,9.261924560632906e-12,0.0546100438166294,-3152.5323515310884,-3136.282239731401,-0.0018924182475504,-3136.282239731401,-0.0018924182475504,negative,negative,positive,False,0.0577898285461326,False,0.0,0.0577898285461326,0.5002336922652231,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0009347690608922,0.0,0.0577898285461326,,0.0301511056,True,False,False,positive_harmless,0.0546100438166294,0.0577898285461326,16.25011179969641,0.0577898285461326,False,False,31019041,False,theta_local,positive,0.00017955016831814507,5569.474032617442,True,True,True,,
1348,108547721,108547720,108547721,1,18.502700459134967,17.502700459134967,18.502700462937355,-3.802387738005564e-09,0.0511251769543133,-5772.249547213316,-5754.746846750379,-0.0016134132997785,-5754.746846750379,-0.0016134132997785,negative,negative,positive,False,0.0547403112391326,False,0.0,0.0547403112391326,0.5002318731247248,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0009274924988993,0.0,0.0547403112391326,,0.0301511056,True,False,False,positive_harmless,0.0511251769543133,0.0547403112391326,17.502700459134967,0.0547403112391326,False,False,108547721,False,theta_local,positive,9.59819668391151e-05,10418.62375748352,True,True,True,,
1349,179471077,179471076,179471077,1,19.005524621990407,18.005524621990407,19.00552463531494,-1.3324534364755893e-08,0.0498478068408559,-7339.041230976582,-7321.035706341267,-0.0015129186135395,-7321.035706341267,-0.0015129186135395,negative,negative,positive,False,0.053549907961841,False,0.0,0.053549907961841,0.5002312640153012,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0009250560612046,0.0,0.053549907961841,,0.0301511056,True,False,False,positive_harmless,0.0498478068408559,0.053549907961841,18.005524621990407,0.053549907961841,False,False,179471077,False,theta_local,positive,7.464535116550529e-05,13396.681566716437,True,True,True,,
1350,187494557,187494556,187494557,1,19.049260373620047,18.049260373620047,19.04926037788391,-4.263863928599676e-09,0.0497397014336121,-7467.739082336426,-7449.689821958542,-0.0014992968289079,-7449.689821958542,-0.0014992968289079,negative,negative,positive,False,0.0521716934346017,False,0.0,0.0521716934346017,0.5002312168092086,False,100M<=p<500M,0.50-0.55,0.25-0.50,positive,negative,True,True,False,False,False,True,True,True,True,0.0009248672368342,0.0,0.0521716934346017,,0.0301511056,True,False,False,positive_harmless,0.0497397014336121,0.0521716934346017,18.049260373620047,0.0521716934346017,False,False,187494557,False,theta_local,positive,7.303073435848079e-05,13692.865185928036,True,True,True,,
1351,108810833,108810832,108810833,1,18.505121455444257,17.505121455444257,18.50512145459652,8.47737879894339e-10,0.0511188704251096,-5777.077123090625,-5759.572001636028,-0.0016123906259417,-5759.572001636028,-0.0016123906259417,negative,negative,positive,False,0.0544069612487653,False,0.0,0.0544069612487653,0.5002283936326625,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0009135745306498,0.0,0.0544069612487653,,0.0301511056,True,False,False,positive_harmless,0.0511188704251096,0.0544069612487653,17.505121455444257,0.0544069612487653,False,False,108810833,False,theta_local,positive,9.586585113847665e-05,10431.243118631643,True,True,True,,
1352,604365313,604365312,604365313,1,20.21968939591515,19.21968939591515,20.21968936920166,2.6713490086649472e-08,0.0470107743742836,-13260.849814295769,-13241.630124926569,-0.0013174760457412,-13241.630124926569,-0.0013174760457412,negative,negative,positive,False,0.050155433312829,False,0.0,0.050155433312829,0.5002277505049484,True,p>=500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,False,True,True,0.0009110020197935,0.0,0.050155433312829,,0.0301511056,True,False,False,positive_harmless,0.0470107743742836,0.050155433312829,19.21968939591515,0.050155433312829,True,False,604365313,True,theta_local,positive,4.0677123571154554e-05,24583.84251902049,True,True,True,,
1353,178014229,178014228,178014229,1,18.99737404326372,17.99737404326372,18.99737405776977,-1.4506056800200897e-08,0.0498680051133009,-7351.808507114649,-7333.811133056879,-0.0015230536969979,-7333.811133056879,-0.0015230536969979,negative,negative,positive,False,0.0537108569243626,False,0.0,0.0537108569243626,0.5002269118323125,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0009076473292499,0.0,0.0537108569243626,,0.0301511056,True,False,False,positive_harmless,0.0498680051133009,0.0537108569243626,17.99737404326372,0.0537108569243626,False,False,178014229,False,theta_local,positive,7.495017326839669e-05,13342.197307790047,True,True,True,,
1354,179471603,179471602,179471603,1,19.00552755282048,18.00552755282048,19.00552755594253,-3.122053726656304e-09,0.0498477995807823,-7313.880980730057,-7295.875453174114,-0.0015077164814175,-7295.875453174114,-0.0015077164814175,negative,negative,positive,False,0.0527741458847167,False,0.0,0.0527741458847167,0.5002256149028517,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0009024596114066,0.0,0.0527741458847167,,0.0301511056,True,False,False,positive_harmless,0.0498477995807823,0.0527741458847167,18.00552755282048,0.0527741458847167,False,False,179471603,False,theta_local,positive,7.464524177916554e-05,13396.70119842941,True,True,True,,
1355,33926017,33926016,33926017,1,17.33969274112829,16.33969274112829,17.33969274163246,-5.041727035859367e-10,0.0543451873848696,-3295.389869451523,-3279.0501767098904,-0.0018724008502008,-3279.0501767098904,-0.0018724008502008,negative,negative,positive,False,0.0584126910881438,False,0.0,0.0584126910881438,0.5002248882556082,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0008995530224327,0.0,0.0584126910881438,,0.0301511056,True,False,False,positive_harmless,0.0543451873848696,0.0584126910881438,16.33969274112829,0.0584126910881438,False,False,33926017,False,theta_local,positive,0.00017168547814172509,5824.604450089293,True,True,True,,
1356,604325297,604325296,604325297,1,20.21962318211373,19.21962318211373,20.21962320804596,-2.5932230585112848e-08,0.0470109203119493,-13239.3291503191,-13220.109527111052,-0.0013153870161827,-13220.109527111052,-0.0013153870161827,negative,negative,positive,False,0.0493727444809386,False,0.0,0.0493727444809386,0.5002188688620116,True,p>=500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,False,True,True,0.0008754754480464,0.0,0.0493727444809386,,0.0301511056,True,False,False,positive_harmless,0.0470109203119493,0.0493727444809386,19.21962318211373,0.0493727444809386,True,False,604325297,True,theta_local,positive,4.067847028693847e-05,24583.02863765976,True,True,True,,
1357,604203811,604203810,604203811,1,20.219422134411023,19.219422134411023,20.219422101974487,3.2436535235547126e-08,0.0470113634340528,-13272.665623903276,-13253.4462018013,-0.0013188627754703,-13253.4462018013,-0.0013188627754703,negative,negative,positive,False,0.0502871937555969,False,0.0,0.0502871937555969,0.5002177948561276,True,p>=500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,False,True,True,0.0008711794245104,0.0,0.0502871937555969,,0.0301511056,True,False,False,positive_harmless,0.0470113634340528,0.0502871937555969,19.219422134411023,0.0502871937555969,True,False,604203811,True,theta_local,positive,4.068255964897466e-05,24580.5575811453,True,True,True,,
1358,109496249,109496248,109496249,1,18.51140085092633,17.51140085092633,18.51140084862709,2.29923813321875e-09,0.0511025202532731,-5794.739371225238,-5777.227970376611,-0.0016111698036448,-5777.227970376611,-0.0016111698036448,negative,negative,positive,False,0.0535116384711465,False,0.0,0.0535116384711466,0.5002170472756148,False,100M<=p<500M,0.50-0.55,0.25-0.50,positive,negative,True,True,False,False,False,True,True,True,True,0.0008681891024591,0.0,0.0535116384711465,,0.0301511056,True,False,False,positive_harmless,0.0511025202532731,0.0535116384711465,17.51140085092633,0.0535116384711465,False,False,109496249,False,theta_local,positive,9.556533335658308e-05,10464.045536980428,True,True,True,,
1359,178894523,178894522,178894523,1,19.00230693314166,18.00230693314166,19.002306938171387,-5.029725969052379e-09,0.0498557787749986,-7306.958774834871,-7288.9564678967,-0.0015092256471206,-7288.9564678967,-0.0015092256471206,negative,negative,positive,False,0.0521002272389071,False,0.0,0.0521002272389071,0.5002143274456148,False,100M<=p<500M,0.50-0.55,0.25-0.50,positive,negative,True,True,False,False,False,True,True,True,True,0.0008573097824591,0.0,0.0521002272389071,,0.0301511056,True,False,False,positive_harmless,0.0498557787749986,0.0521002272389071,18.00230693314166,0.0521002272389071,False,False,178894523,False,theta_local,positive,7.476554057964297e-05,13375.145718832377,True,True,True,,
1360,179403113,179403112,179403113,1,19.00514585972381,18.00514585972381,19.0051458477974,1.1926417187169136e-08,0.0498487451053906,-7319.117968052626,-7301.112822204828,-0.0015091473939617,-7301.112822204828,-0.0015091473939617,negative,negative,positive,False,0.0529308585804796,False,0.0,0.0529308585804796,0.5002124408310069,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0008497633240276,0.0,0.0529308585804796,,0.0301511056,True,False,False,positive_harmless,0.0498487451053906,0.0529308585804796,18.00514585972381,0.0529308585804796,False,False,179403113,False,theta_local,positive,7.465948892537445e-05,13394.1447282012,True,True,True,,
1361,187420867,187420866,187420867,1,19.048867271623,18.048867271623,19.048867285251617,-1.3628618233951784e-08,0.0497406710163527,-7459.521675437689,-7441.472808152437,-0.0014979993205093,-7441.472808152437,-0.0014979993205093,negative,negative,positive,False,0.0522054063825808,False,0.0,0.0522054063825808,0.5002117014507546,False,100M<=p<500M,0.50-0.55,0.25-0.50,positive,negative,True,True,False,False,False,True,True,True,True,0.0008468058030182,0.0,0.0522054063825808,,0.0301511056,True,False,False,positive_harmless,0.0497406710163527,0.0522054063825808,18.048867271623,0.0522054063825808,False,False,187420867,False,theta_local,positive,7.30450900330067e-05,13690.174104079173,True,True,True,,
1362,187422143,187422142,187422143,1,19.04887407980652,18.04887407980652,19.04887408018112,-3.7460168300640357e-10,0.0497406542237053,-7459.247325122356,-7441.198451042175,-0.0014979379214105,-7441.198451042175,-0.0014979379214105,negative,negative,positive,False,0.0521111993927147,False,0.0,0.0521111993927147,0.500210629691307,False,100M<=p<500M,0.50-0.55,0.25-0.50,positive,negative,True,True,False,False,False,True,True,True,True,0.0008425187652281,0.0,0.0521111993927147,,0.0301511056,True,False,False,positive_harmless,0.0497406542237053,0.0521111993927147,18.04887407980652,0.0521111993927147,False,False,187422143,False,theta_local,positive,7.304484138124113e-05,13690.220706767297,True,True,True,,
1363,604193621,604193620,604193621,1,20.219405269098782,19.219405269098782,20.21940529346466,-2.4365878203980174e-08,0.0470114006066674,-13253.030896782877,-13233.81149148941,-0.0013169222091735,-13233.81149148941,-0.0013169222091735,negative,negative,positive,False,0.0499190291734341,False,0.0,0.0499190291734341,0.5002075633476194,True,p>=500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,False,True,True,0.0008302533904775,0.0,0.0499190291734341,,0.0301511056,True,False,False,positive_harmless,0.0470114006066674,0.0499190291734341,19.219405269098782,0.0499190291734341,True,False,604193621,True,theta_local,positive,4.0682902712456714e-05,24580.350302629944,True,True,True,,
1364,604322441,604322440,604322441,1,20.21961845617099,19.21961845617099,20.219618439674377,1.6496613852723385e-08,0.0470109307281363,-13335.393801808355,-13316.174183368685,-0.0013249490987813,-13316.174183368685,-0.0013249490987813,negative,negative,positive,False,0.0507092541027113,False,0.0,0.0507092541027113,0.5002049781163019,True,p>=500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,False,True,True,0.0008199124652077,0.0,0.0507092541027113,,0.0301511056,True,False,False,positive_harmless,0.0470109307281363,0.0507092541027113,19.21961845617099,0.0507092541027113,True,False,604322441,True,theta_local,positive,4.067856640911265e-05,24582.97054873556,True,True,True,,
1365,178911907,178911906,178911907,1,19.00240410299975,18.00240410299975,19.00240409374237,9.25738063983772e-09,0.049855537996144,-7322.806062430143,-7304.803658336401,-0.0015124179595007,-7304.803658336401,-0.0015124179595007,negative,negative,positive,False,0.0531472480322193,False,0.0,0.0531472480322193,0.5002034083881475,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0008136335525898,0.0,0.0531472480322193,,0.0301511056,True,False,False,positive_harmless,0.049855537996144,0.0531472480322193,18.00240410299975,0.0531472480322193,False,False,178911907,False,theta_local,positive,7.476190818939928e-05,13375.795565124341,True,True,True,,
1366,40860823,40860822,40860823,1,17.52568228909902,16.52568228909902,17.525682285428047,3.670972859026733e-09,0.0538033763792191,-3650.839243270457,-3634.3135609850287,-0.0018510534991968,-3634.3135609850287,-0.0018510534991968,negative,negative,positive,False,0.0582185007319345,False,0.0,0.0582185007319345,0.5002018391170476,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0008073564681905,0.0,0.0582185007319345,,0.0301511056,True,False,False,positive_harmless,0.0538033763792191,0.0582185007319345,16.52568228909902,0.0582185007319345,False,False,40860823,False,theta_local,positive,0.00015643950933100394,6392.247100981,True,True,True,,
1367,109816297,109816296,109816297,1,18.514319500433903,17.514319500433903,18.51431949436665,6.067256919095598e-09,0.051094924275456,-5810.924724057317,-5793.41040456295,-0.0016128181020184,-5793.41040456295,-0.0016128181020184,negative,negative,positive,False,0.0545469035286039,False,0.0,0.0545469035286039,0.5002019776592533,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0008079106370133,0.0,0.0545469035286039,,0.0301511056,True,False,False,positive_harmless,0.051094924275456,0.0545469035286039,17.514319500433903,0.0545469035286039,False,False,109816297,False,theta_local,positive,9.542597420986983e-05,10479.327125345406,True,True,True,,
1368,108835807,108835806,108835807,1,18.50535094669769,17.50535094669769,18.505350947380062,-6.823768217145696e-10,0.0511182726965826,-5787.511985808611,-5770.006634861231,-0.0016150864001286,-5770.006634861231,-0.0016150864001286,negative,negative,positive,False,0.0548551884607386,False,0.0,0.0548551884607386,0.5002019278652958,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0008077114611833,0.0,0.0548551884607386,,0.0301511056,True,False,False,positive_harmless,0.0511182726965826,0.0548551884607386,17.50535094669769,0.0548551884607386,False,False,108835807,False,theta_local,positive,9.585485158239456e-05,10432.440126835141,True,True,True,,
1369,3457109,3457108,3457109,1,15.055943248635216,14.055943248635216,15.055943248793485,-1.5826628896320472e-10,0.0620074764310298,-1098.055133133195,-1083.999189884402,-0.0025719142406146,-1083.999189884402,-0.0025719142406146,negative,negative,positive,False,0.0653525952476683,False,0.0,0.0653525952476683,0.5001991669118393,False,p<100M,0.50-0.55,0.10-0.25,positive,negative,True,True,False,False,False,True,True,True,True,0.0007966676473571,0.0,0.0653525952476683,,0.0301511056,True,False,False,positive_harmless,0.0620074764310298,0.0653525952476683,14.055943248635216,0.0653525952476683,False,False,3457109,False,theta_local,positive,0.000537828068413277,1859.3302557641555,True,True,True,,
1370,30400861,30400860,30400861,1,17.2299814883438,16.2299814883438,17.229981489479542,-1.1357421669799803e-09,0.0546699155190733,-3115.6924613416195,-3099.46247985214,-0.0018935371053612,-3099.46247985214,-0.0018935371053612,negative,negative,positive,False,0.0575329823642898,False,0.0,0.0575329823642898,0.5001998136618228,False,p<100M,0.50-0.55,0.25-0.50,positive,negative,True,True,False,False,False,True,True,True,True,0.000799254647291,0.0,0.0575329823642898,,0.0301511056,True,False,False,positive_harmless,0.0546699155190733,0.0575329823642898,16.2299814883438,0.0575329823642898,False,False,30400861,False,theta_local,positive,0.00018136649418135447,5513.697579664667,True,True,True,,
