candidate_id,block_id,x,y,h,p_star,E_theta_sign,DeltaD_sign,post_P0_flag,finite_zone_flag,finite_certified_flag,E_theta,DeltaD,Q_delta_D,Q_R2Q,Q_exc,epsilon,near_forbidden_flag,forbidden_flag,threshold_relevant_flag,positive_harmless_flag,negative_transfer_flag,channel_compatible_flag,O2_repaid_flag,B3_no_accumulation_flag,endpoint_repaid_flag,E_theta_normalized,scale_ratio,h_over_x,pstar_over_x,log_pstar,sqrt_h,normalizer,Q_delta_D_share,Q_exc_share,epsilon_share,h_bin,p_star_bin,window_class,short_window_flag,single_step_flag,finite_short_flag,post_P0_tail_flag,sign_consistent,sign_inconsistent_flag,sign_consistency_class,row_regime,failure_type,endpoint_motion_pass_flag,status
hexc_01308,1309,3279763,3279762,1,3279763,positive,negative,False,True,True,14.003281721652169,-14.67993165665223,0.0652156016477349,0.0663858194344287,0.0,0.0011702177866937,False,False,False,True,False,True,False,True,True,0.00773229821078363,0.9823724735694548,3.049000796703908e-07,1.0,15.003281721652169,1.0,225.09846241926206,0.9823724735694548,0.0,0.0176275264305438,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01309,1310,30788371,30788370,1,30788371,positive,negative,False,True,True,16.242647611713153,-16.919297546713096,0.0569081441446541,0.0595914878654254,1.5295450489121512e-15,0.0026833437207697,False,False,False,True,False,True,False,True,True,0.002927274615648229,0.9549710232637411,3.2479795699486665e-08,1.0,17.242647611713153,1.0,297.3088966617173,0.9549710232637411,2.5667173344728376e-14,0.045028976736232136,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01310,1311,179156687,179156686,1,179156687,positive,negative,False,True,True,18.003771327281537,-18.680421262281925,0.0517257830527228,0.0535436359751333,0.0,0.0018178529224104,False,False,False,True,False,True,False,True,True,0.0013450764740591276,0.9660491319032809,5.581706252471615e-09,1.0,19.003771327281537,1.0,361.1433246596079,0.9660491319032809,0.0,0.03395086809671734,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01311,1312,108530111,108530110,1,108530111,positive,negative,False,True,True,17.50253821318036,-18.1791881481804,0.053102120612062,0.0541566545571068,0.0,0.0010545339450447,False,False,False,True,False,True,False,True,True,0.0016800643286701777,0.9805280818457348,9.214032776581238e-09,1.0,18.502538213180358,1.0,342.3439203301994,0.9805280818457348,0.0,0.019471918154263405,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01312,1313,604814333,604814332,1,604814333,positive,negative,True,False,False,19.220432081292174,-19.897082016292188,0.0486640810673015,0.0503872665449815,0.0,0.0017231854776799,False,False,False,True,False,True,False,True,True,0.0007815416172042239,0.9658011716880558,1.6533999699375511e-09,1.0,20.220432081292174,1.0,408.86587355414974,0.9658011716880558,0.0,0.034198828311942375,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01313,1314,33925037,33925036,1,33925037,positive,negative,False,True,True,16.33966385432573,-17.016313789325523,0.0565957914449308,0.0578964651790368,0.0,0.0013006737341059,False,False,False,True,False,True,False,True,True,0.0028053235196256743,0.9775344879849944,2.9476754881652746e-08,1.0,17.33966385432573,1.0,300.6639425810103,0.9775344879849944,0.0,0.022465512015003793,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01314,1315,22052803,22052802,1,22052803,positive,negative,False,True,True,15.908950271959448,-16.585600206959043,0.0580093365860368,0.0601179768373061,0.0,0.0021086402512692,False,False,False,True,False,True,False,True,True,0.0033877365161704568,0.9649249631773903,4.534570956807622e-08,1.0,16.908950271959448,1.0,285.9125992995975,0.9649249631773903,0.0,0.035075036822607895,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01315,1316,39692819,39692818,1,39692819,positive,negative,False,True,True,16.496680847684278,-17.173330782683934,0.0560974596739017,0.0573527406205413,0.0,0.0012552809466395,False,False,False,True,False,True,False,True,True,0.0026184277836225887,0.9781129736250126,2.519347391274981e-08,1.0,17.496680847684278,1.0,306.1338406857218,0.9781129736250126,0.0,0.02188702637498568,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01316,1317,187422727,187422726,1,187422727,positive,negative,False,True,True,18.048877195762188,-18.7255271307622,0.0516054165668123,0.0529843065624039,0.0,0.0013788899955915,False,False,False,True,False,True,False,True,True,0.0013183753178728224,0.9739755017088395,5.335532227102853e-09,1.0,19.048877195762188,1.0,362.8597224192287,0.9739755017088395,0.0,0.026024498291158528,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01317,1318,604692973,604692972,1,604692973,positive,negative,True,False,False,19.22023140453759,-19.896881339536776,0.0486645561876686,0.0494478777454631,4.448954111101513e-15,0.00078332155779,False,False,False,True,False,True,False,True,True,0.0007816118790149624,0.9841586415128529,1.6537318021719428e-09,1.0,20.22023140453759,1.0,408.85775805304814,0.9841586415128529,8.997259971404353e-14,0.01584135848705601,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01318,1319,604141757,604141756,1,604141757,positive,negative,True,False,False,19.21931942538192,-19.89596936038288,0.048666715497675,0.0503036784341892,0.0,0.0016369629365141,False,False,False,True,False,True,False,True,True,0.0007819312636051812,0.9674583850034785,1.6552406590230114e-09,1.0,20.21931942538192,1.0,408.8208780256266,0.9674583850034785,0.0,0.032541614996519384,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01319,1320,179378609,179378608,1,179378609,positive,negative,False,True,True,18.005009264136387,-18.681659199136448,0.0517224720868385,0.0526234060396044,0.0,0.0009009339527658,False,False,False,True,False,True,False,True,True,0.001344336601845655,0.9828795963513297,5.574800727772396e-09,1.0,19.005009264136387,1.0,361.1903771299099,0.9828795963513297,0.0,0.017120403648668365,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01320,1321,30784867,30784866,1,30784867,positive,negative,False,True,True,16.242533796032262,-16.919183731032263,0.056908512608691,0.0572404470284414,1.5295652416271913e-15,0.0003319344197488,False,False,False,True,False,True,False,True,True,0.0029274206920629196,0.9942010512324359,3.248349261992914e-08,1.0,17.242533796032262,1.0,297.30497170731473,0.9942010512324359,2.6721755699552575e-14,0.005798948767536175,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01321,1322,30981373,30981372,1,30981373,positive,negative,False,True,True,16.24889671088637,-16.925546645886243,0.0568879207849013,0.0585806801571067,1.5284369725606788e-15,0.0016927593722037,False,False,False,True,False,True,False,True,True,0.002919265183996912,0.9711037944990463,3.2277459104217236e-08,1.0,17.24889671088637,1.0,297.52443774282665,0.9711037944990463,2.6091144187154967e-14,0.02889620550092475,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01322,1323,109814591,109814590,1,109814591,positive,negative,False,True,True,17.5143039652784,-18.190953900278146,0.0530689743223955,0.0549911817700453,0.0,0.0019222074476497,False,False,False,True,False,True,False,True,True,0.0016713325006492115,0.9650451693202771,9.106258019938352e-09,1.0,18.514303965278394,1.0,342.77945131872326,0.9650451693202771,0.0,0.03495483067972112,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01323,1324,108830327,108830326,1,108830327,positive,negative,False,True,True,17.505300594353937,-18.181950529353344,0.0530943347580724,0.0538629340791559,0.0,0.0007685993210834,False,False,False,True,False,True,False,True,True,0.0016780102357193138,0.9857304594667275,9.188615228547462e-09,1.0,18.505300594353937,1.0,342.4461500873962,0.9857304594667275,0.0,0.014269540533270647,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01324,1325,76024181,76024180,1,76024181,positive,negative,False,True,True,17.14656201869756,-17.823211953696955,0.0541249187125969,0.0558149218049393,0.0,0.0016900030923424,False,False,False,True,False,True,False,True,True,0.001966532732424294,0.9697213032341319,1.315370960721037e-08,1.0,18.146562018697562,1.0,329.29771309843693,0.9697213032341319,0.0,0.030278696765868165,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01325,1326,108548647,108548646,1,108548647,positive,negative,False,True,True,17.50270898990873,-18.17935892490914,0.053101639206546,0.0538273325308029,0.0,0.0007256933242568,False,False,False,True,False,True,False,True,True,0.0016799372682664345,0.9865181258268443,9.212459368563111e-09,1.0,18.50270898990873,1.0,342.35023996524933,0.9865181258268443,0.0,0.01348187417315393,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01326,1327,604811069,604811068,1,604811069,positive,negative,True,False,False,19.220426684580108,-19.89707661957982,0.0486640938443833,0.0499183874873,0.0,0.0012542936429166,False,False,False,True,False,True,False,True,True,0.0007815435066427936,0.9748731137752433,1.653408892885193e-09,1.0,20.220426684580108,1.0,408.8656553064793,0.9748731137752433,0.0,0.025126886224754584,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01327,1328,604872761,604872760,1,604872761,positive,negative,True,False,False,19.220528681479667,-19.897178616480232,0.0486638523609276,0.0494935673334156,0.0,0.0008297149724879,False,False,False,True,False,True,False,True,True,0.0007815077973516173,0.9832359028215002,1.6532402589046326e-09,1.0,20.220528681479667,1.0,408.86978015854186,0.9832359028215002,0.0,0.01676409717849773,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01328,1329,604435823,604435822,1,604435823,positive,negative,True,False,False,19.219806056957204,-19.896455991958646,0.0486655632672105,0.049709562660962,0.0,0.0010439993937514,False,False,False,True,False,True,False,True,True,0.0007817608241463056,0.9789980169233842,1.6544353626108624e-09,1.0,20.219806056957204,1.0,408.84055698096324,0.9789980169233842,0.0,0.02100198307661386,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01329,1330,109707929,109707928,1,109707929,positive,negative,False,True,True,17.51333220157603,-18.189982136575964,0.0530717103923805,0.0545746808720723,0.0,0.0015029704796917,False,False,False,True,False,True,False,True,True,0.0016720519908094398,0.972460297418598,9.115111451971717e-09,1.0,18.51333220157603,1.0,342.743469205912,0.972460297418598,0.0,0.02753970258140017,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01330,1331,30820781,30820780,1,30820781,positive,negative,False,True,True,16.24369972822304,-16.920349663223078,0.0569047382748141,0.0585632845316376,0.0,0.0016585462568235,False,False,False,True,False,True,False,True,True,0.0029259246179573466,0.9716794187674445,3.244564114063171e-08,1.0,17.24369972822304,1.0,297.3451803171193,0.9716794187674445,0.0,0.028320581232555438,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01331,1332,179472173,179472172,1,179472173,positive,negative,False,True,True,18.00553072880534,-18.68218066380541,0.0517210775127095,0.0527462500459147,0.0,0.0010251725332051,False,False,False,True,False,True,False,True,True,0.0013440250603105495,0.9805640679230693,5.571894423989618e-09,1.0,19.00553072880534,1.0,361.210198283564,0.9805640679230693,0.0,0.01943593207692879,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01332,1333,179436143,179436142,1,179436143,positive,negative,False,True,True,18.005329953295192,-18.681979888295245,0.0517216144459046,0.052928728109095,0.0,0.0012071136631903,False,False,False,True,False,True,False,True,True,0.00134414500232441,0.9771936015408809,5.57301323624639e-09,1.0,19.005329953295192,1.0,361.2025666336194,0.9771936015408809,0.0,0.02280639845911725,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01333,1334,109670909,109670908,1,109670909,positive,negative,False,True,True,17.512994703203912,-18.1896446382043,0.0530726607090967,0.0547446275199418,0.0,0.001671966810845,False,False,False,True,False,True,False,True,True,0.0016723019445788914,0.9694587964775894,9.11818830643594e-09,1.0,18.512994703203912,1.0,342.7309728808561,0.9694587964775894,0.0,0.030541203522408723,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01334,1335,179142281,179142280,1,179142281,positive,negative,False,True,True,18.0036909139882,-18.68034084898773,0.0517259981394712,0.0529566148345837,0.0,0.0012306166951124,False,False,False,True,False,True,False,True,True,0.001345124548176444,0.9767617945566106,5.582155113900777e-09,1.0,19.0036909139882,1.0,361.14026835439773,0.9767617945566106,0.0,0.023238205443387536,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01335,1336,40869427,40869426,1,40869427,positive,negative,False,True,True,16.525892835378563,-17.202542770378386,0.0560057145658919,0.0564929886994933,1.480504985414003e-15,0.0004872741335998,False,False,False,True,False,True,False,True,True,0.0025850304178301696,0.9913746086935958,2.446816785564427e-08,1.0,17.525892835378563,1.0,307.1569196771737,0.9913746086935958,2.620688017214572e-14,0.008625391306375874,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01336,1337,109814087,109814086,1,109814087,positive,negative,False,True,True,17.514299375713826,-18.190949310713226,0.0530689872439779,0.0541177557023,0.0,0.001048768458322,False,False,False,True,False,True,False,True,True,0.0016713358980297527,0.980620621740278,9.10629981379347e-09,1.0,18.514299375713822,1.0,342.77928137355724,0.980620621740278,0.0,0.01937937825972017,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01337,1338,604693499,604693498,1,604693499,positive,negative,True,False,False,19.22023227440014,-19.896882209399337,0.0486645541281703,0.0494467000853943,4.448953728318721e-15,0.0007821459572195,False,False,False,True,False,True,False,True,True,0.0007816115744414886,0.9841820393297583,1.6537303636532068e-09,1.0,20.22023227440014,1.0,408.857793230693,0.9841820393297583,8.9974734828318e-14,0.015817960670150615,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01338,1339,604724507,604724506,1,604724507,positive,negative,True,False,False,19.220283551956538,-19.896933486956183,0.0486644327230463,0.0494887973511942,0.0,0.0008243646281478,False,False,False,True,False,True,False,True,True,0.0007815936203365235,0.9833423992444623,1.6536455665753266e-09,1.0,20.220283551956538,1.0,408.8598669215241,0.9833423992444623,0.0,0.016657600755535587,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01339,1340,179470367,179470366,1,179470367,positive,negative,False,True,True,18.00552066591338,-18.6821706009132,0.0517211044235978,0.0527362003664106,0.0,0.0010150959428127,False,False,False,True,False,True,False,True,True,0.0013440310715674593,0.9807514395091053,5.571950493643332e-09,1.0,19.00552066591338,1.0,361.20981578246057,0.9807514395091053,0.0,0.01924856049089285,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01340,1341,109670989,109670988,1,109670989,positive,negative,False,True,True,17.51299543265871,-18.18964536765816,0.0530726586550826,0.0541830118855111,0.0,0.0011103532304284,False,False,False,True,False,True,False,True,True,0.0016723014042996972,0.9795073549478077,9.118181655132151e-09,1.0,18.51299543265871,1.0,342.7309998896422,0.9795073549478077,0.0,0.020492645052190537,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01341,1342,178013933,178013932,1,178013933,positive,negative,False,True,True,17.99737238047391,-18.67402231547385,0.0517429043310795,0.05302054803335,0.0,0.0012776437022704,False,False,False,True,False,True,False,True,True,0.0013489072997665671,0.9759028574833505,5.617537813739557e-09,1.0,18.99737238047391,1.0,360.9001573623929,0.9759028574833505,0.0,0.024097142516647702,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01342,1343,108546583,108546582,1,108546583,positive,negative,False,True,True,17.50268997521181,-18.17933991021164,0.0531016928069755,0.0543539863466006,0.0,0.001252293539625,False,False,False,True,False,True,False,True,True,0.001679951415013779,0.9769604103802145,9.212634542351277e-09,1.0,18.502689975211815,1.0,342.3495363188038,0.9769604103802145,0.0,0.023039589619783623,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01343,1344,12783679,12783678,1,12783679,positive,negative,False,True,True,15.363679837161056,-16.040329772161158,0.0599033823994306,0.0616775499862131,0.0,0.0017741675867824,False,False,False,True,False,True,False,True,True,0.004297019454140696,0.9712347914730872,7.822474265819723e-08,1.0,16.363679837161055,1.0,267.7700178131112,0.9712347914730872,0.0,0.028765208526911053,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01344,1345,604872871,604872870,1,604872871,positive,negative,True,False,False,19.22052886333608,-19.89717879833552,0.0486638519303716,0.0498183210010096,4.4488232173133786e-15,0.0011544690706335,False,False,False,True,False,True,False,True,True,0.0007815077336848102,0.9768264155145934,1.6532399582523185e-09,1.0,20.22052886333608,1.0,408.86978751300757,0.9768264155145934,8.930094647756636e-14,0.023173584485316232,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01345,1346,604829737,604829736,1,604829737,positive,negative,True,False,False,19.22045754994098,-19.897107484941444,0.0486640207686359,0.049331855490779,0.0,0.000667834722143,False,False,False,True,False,True,False,True,True,0.0007815327004566542,0.9864624041504393,1.6533578606106135e-09,1.0,20.22045754994098,1.0,408.8669035289652,0.9864624041504393,0.0,0.013537595849558713,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01346,1347,31019041,31019040,1,31019041,positive,negative,False,True,True,16.25011179969641,-16.926761734696356,0.056883990178005,0.0577898285461326,0.0,0.0009058383681275,False,False,False,True,False,True,False,True,True,0.0029177103088241655,0.984325297532169,3.2238262943074226e-08,1.0,17.25011179969641,1.0,297.5663571020253,0.984325297532169,0.0,0.015674702467829357,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01347,1348,108547721,108547720,1,108547721,positive,negative,False,True,True,17.502700459134967,-18.179350394134417,0.0531016632538841,0.0547403112391326,0.0,0.0016386479852484,False,False,False,True,False,True,False,True,True,0.0016799436150636573,0.9700650590368388,9.212537958304993e-09,1.0,18.502700459134967,1.0,342.3499242804733,0.9700650590368388,0.0,0.029934940963159302,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01348,1349,179471077,179471076,1,179471077,positive,negative,False,True,True,18.005524621990407,-18.682174556990503,0.0517210938439776,0.053549907961841,0.0,0.0018288141178633,False,False,False,True,False,True,False,True,True,0.0013440287083276257,0.9658484171594357,5.5719284506216e-09,1.0,19.005524621990407,1.0,361.2099661570836,0.9658484171594357,0.0,0.03415158284056231,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01349,1350,187494557,187494556,1,187494557,positive,negative,False,True,True,18.049260373620047,-18.72591030862077,0.0516043964430098,0.0521716934346017,0.0,0.0005672969915918,False,False,False,True,False,True,False,True,True,0.0013181507397128994,0.9891263450686526,5.333488160938987e-09,1.0,19.049260373620047,1.0,362.874320781971,0.9891263450686526,0.0,0.010873654931345454,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01350,1351,108810833,108810832,1,108810833,positive,negative,False,True,True,17.505121455444257,-18.181771390444737,0.0530948395972453,0.0544069612487653,0.0,0.0013121216515199,False,False,False,True,False,True,False,True,True,0.001678143367608573,0.9758832027850154,9.190261414504565e-09,1.0,18.505121455444257,1.0,342.43952008074336,0.9758832027850154,0.0,0.024116797214982798,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01351,1352,604365313,604365312,1,604365313,positive,negative,True,False,False,19.21968939591515,-19.896339330915,0.0486658394884686,0.050155433312829,0.0,0.0014895938243603,False,False,False,True,False,True,False,True,True,0.0007818016805568493,0.9703004495032569,1.6546283820229768e-09,1.0,20.21968939591515,1.0,408.8358392672836,0.9703004495032569,0.0,0.029699550496741188,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01352,1353,178014229,178014228,1,178014229,positive,negative,False,True,True,17.99737404326372,-18.674023978263,0.0517428998805789,0.0537108569243626,0.0,0.0019679570437836,False,False,False,True,False,True,False,True,True,0.001348906302918761,0.9633601629824108,5.6175284729626865e-09,1.0,18.99737404326372,1.0,360.9002205396701,0.9633601629824108,0.0,0.03663983701758737,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01353,1354,179471603,179471602,1,179471603,positive,negative,False,True,True,18.00552755282048,-18.68217748782081,0.0517210860061479,0.0527741458847167,0.0,0.0010530598785687,False,False,False,True,False,True,False,True,True,0.0013440269575417116,0.9800459133745306,5.571912120270079e-09,1.0,19.005527552820478,1.0,361.21007756101835,0.9800459133745306,0.0,0.019954086625467573,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01354,1355,33926017,33926016,1,33926017,positive,negative,False,True,True,16.33969274112829,-17.01634267612826,0.0565956989516492,0.0584126910881438,0.0,0.0018169921364945,False,False,False,True,False,True,False,True,True,0.002805287960949485,0.9688938807192979,2.947590340475276e-08,1.0,17.33969274112829,1.0,300.66494435673707,0.9688938807192979,0.0,0.031106119280700294,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01355,1356,604325297,604325296,1,604325297,positive,negative,True,False,False,19.21962318211373,-19.896273117114102,0.0486659962659353,0.0493727444809386,0.0,0.0007067482150032,False,False,False,True,False,True,False,True,True,0.0007818248705397671,0.9856854581929073,1.6547379448853355e-09,1.0,20.21962318211373,1.0,408.8331616266709,0.9856854581929073,0.0,0.014314541807090657,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01356,1357,604203811,604203810,1,604203811,positive,negative,True,False,False,19.219422134411023,-19.896072069412185,0.0486664723020252,0.0502871937555969,0.0,0.0016207214535716,False,False,False,True,False,True,False,True,True,0.0007818952874020002,0.9677706920483843,1.6550706595923805e-09,1.0,20.219422134411023,1.0,408.8250314495104,0.9677706920483843,0.0,0.032229307951613745,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01357,1358,109496249,109496248,1,109496249,positive,negative,False,True,True,17.51140085092633,-18.188050785926865,0.0530771490852041,0.0535116384711465,0.0,0.0004344893859423,False,False,False,True,False,True,False,True,True,0.0016734828598595273,0.991880469401499,9.132732939554851e-09,1.0,18.51140085092633,1.0,342.671961463676,0.991880469401499,0.0,0.008119530598499182,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01358,1359,178894523,178894522,1,178894523,positive,negative,False,True,True,18.00230693314166,-18.67895686814154,0.0517297002447724,0.0521002272389071,0.0,0.0003705269941346,False,False,False,True,False,True,False,True,True,0.001345952209536991,0.9928881885210281,5.589886058166241e-09,1.0,19.00230693314166,1.0,361.0876687813236,0.9928881885210281,0.0,0.007111811478969904,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01359,1360,179403113,179403112,1,179403113,positive,negative,False,True,True,18.00514585972381,-18.681795794724167,0.0517221067764484,0.0529308585804796,0.0,0.0012087518040311,False,False,False,True,False,True,False,True,True,0.0013442549879138014,0.9771635708082587,5.574039286598109e-09,1.0,19.005145859723818,1.0,361.1955691493774,0.9771635708082587,0.0,0.02283642919173951,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01360,1361,187420867,187420866,1,187420867,positive,negative,False,True,True,18.048867271623,-18.725517206623408,0.0516054429881101,0.0522054063825808,0.0,0.0005999633944706,False,False,False,True,False,True,False,True,True,0.0013183811348494898,0.9885076386519445,5.335585177930054e-09,1.0,19.048867271623,1.0,362.8593443319098,0.9885076386519445,0.0,0.011492361348053554,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01361,1362,187422143,187422142,1,187422143,positive,negative,False,True,True,18.04887407980652,-18.72552401480698,0.0516054248625014,0.0521111993927147,0.0,0.0005057745302132,False,False,False,True,False,True,False,True,True,0.0013183771442694617,0.9902943218327842,5.335548852410678e-09,1.0,19.048874079806513,1.0,362.8596037083244,0.9902943218327842,0.0,0.009705678167213875,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01362,1363,604193621,604193620,1,604193621,positive,negative,True,False,False,19.219405269098782,-19.89605520409896,0.0486665122357412,0.0499190291734341,4.449317674094037e-15,0.0012525169376883,False,False,False,True,False,True,False,True,True,0.0007819011947540238,0.9749090285121278,1.655098573111218e-09,1.0,20.219405269098782,1.0,408.8243494360596,0.9749090285121278,8.91306931998965e-14,0.025090971487780143,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_01363,1364,604322441,604322440,1,604322441,positive,negative,True,False,False,19.21961845617099,-19.89626839117045,0.0486660074558038,0.0507092541027113,0.0,0.0020432466469074,False,False,False,True,False,True,False,True,True,0.0007818265257271589,0.959706631796064,1.654745765100588e-09,1.0,20.21961845617099,1.0,408.8329705131306,0.959706631796064,0.0,0.04029336820393405,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
