candidate_id,block_id,x,y,h,p_star,E_theta,E_theta_sign,Q_R2Q,near_forbidden_flag,forbidden_flag,negative_transfer_flag,positive_harmless_flag,channel_full,channel_inferred,O2_applicable_flag,B3_applicable_flag,B2_active_flag,finite_certificate_flag,coordinate_available_flag,valid_scale_flag,post_P0_flag,tail_flag,theta_negative_flag,theta_positive_flag,dangerous_coordinate_flag,finite_certificate_excluded_flag,negative_channel_flag,channel_compatible_flag,positive_channel_conflict_flag,finite_certificate_unresolved_flag,missing_channel_flag,failure_type,status
cand_01206,1207.0,39638069,39638068.0,1.0,39638069.0,16.495300552818737,positive,0.0585308390628215,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01207,1208.0,30802309,30802308.0,1.0,30802309.0,16.243100212666345,positive,0.0583791167720737,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01208,1209.0,109593481,109593480.0,1.0,109593481.0,17.51228845078218,positive,0.0552477469879636,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01209,1210.0,604170643,604170642.0,1.0,604170643.0,19.21936723752058,positive,0.0502961014855357,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01210,1211.0,109590113,109590112.0,1.0,109590113.0,17.51225771855502,positive,0.0544964114389901,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01211,1212.0,7103101,7103100.0,1.0,7103101.0,14.776042007222792,positive,0.0628547651992971,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01212,1213.0,3241201,3241200.0,1.0,3241201.0,13.991454498096363,positive,0.0680971441582546,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01213,1214.0,604810753,604810752.0,1.0,604810753.0,19.22042616210276,positive,0.0492954387906353,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01214,1215.0,30386869,30386868.0,1.0,30386869.0,16.229521132273682,positive,0.0588988442425862,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01215,1216.0,112219519,112219518.0,1.0,112219519.0,17.535967502054422,positive,0.0541406508320508,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01216,1217.0,178039549,178039548.0,1.0,178039549.0,17.9975162689701,positive,0.0534149386688814,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01217,1218.0,109705303,109705302.0,1.0,109705303.0,17.51330826500688,positive,0.0547102046489548,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01218,1219.0,109726283,109726282.0,1.0,109726283.0,17.513499486338745,positive,0.0543187954462519,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01219,1220.0,17640167,17640166.0,1.0,17640167.0,15.685689075618289,positive,0.0599169349585089,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01220,1221.0,76024139,76024138.0,1.0,76024139.0,17.146561466241604,positive,0.0557012615372335,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01221,1222.0,109591463,109591462.0,1.0,109591463.0,17.512270037108657,positive,0.0544056248012128,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01222,1223.0,604432651,604432650.0,1.0,604432651.0,19.21980080907446,positive,0.0500016508242014,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01223,1224.0,12784633,12784632.0,1.0,12784633.0,15.363754460781138,positive,0.0605715274214732,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01224,1225.0,178013449,178013448.0,1.0,178013449.0,17.99736966158191,positive,0.0528018279129453,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01225,1226.0,179412329,179412328.0,1.0,179412329.0,18.005197228750472,positive,0.0530676064879347,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01226,1227.0,2275549,2275548.0,1.0,2275549.0,13.637731899935837,positive,0.0675544847184339,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01227,1228.0,108624221,108624220.0,1.0,108624221.0,17.503404970062665,positive,0.0550486957228522,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01228,1229.0,604693459,604693458.0,1.0,604693459.0,19.22023220825092,positive,0.0497381509976261,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01229,1230.0,109670843,109670842.0,1.0,109670843.0,17.5129941014033,positive,0.0544253157005279,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01230,1231.0,604325339,604325338.0,1.0,604325339.0,19.21962325161272,positive,0.0497866222158572,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01231,1232.0,604813789,604813788.0,1.0,604813789.0,19.220431181842184,positive,0.0497481806740492,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01232,1233.0,187505431,187505430.0,1.0,187505431.0,18.049318368288585,positive,0.0533554619999509,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01233,1234.0,109507157,109507156.0,1.0,109507157.0,17.511500465815505,positive,0.054893244927348,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01234,1235.0,108832939,108832938.0,1.0,108832939.0,17.505324594728904,positive,0.0548802733348801,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01235,1236.0,180641081,180641080.0,1.0,180641081.0,18.012022642625844,positive,0.0526178784625598,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01236,1237.0,604691159,604691158.0,1.0,604691159.0,19.2202284046636,positive,0.0499289457582351,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01237,1238.0,109710067,109710066.0,1.0,109710067.0,17.513351689494424,positive,0.0541693985501834,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01238,1239.0,108596263,108596262.0,1.0,108596263.0,17.503147554190647,positive,0.0540306422510587,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01239,1240.0,604674857,604674856.0,1.0,604674857.0,19.22020144508348,positive,0.0497429223679394,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01240,1241.0,40844981,40844980.0,1.0,40844981.0,16.525294507584782,positive,0.0568777991674119,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01241,1242.0,33915443,33915442.0,1.0,33915443.0,16.339381014343942,positive,0.0574527273383092,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01242,1243.0,180643423,180643422.0,1.0,180643423.0,18.0120356074775,positive,0.0534700948311592,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01243,1244.0,108531719,108531718.0,1.0,108531719.0,17.502553029235305,positive,0.0541241277962125,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01244,1245.0,108835757,108835756.0,1.0,108835757.0,17.50535048728996,positive,0.0544483994163014,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01245,1246.0,109496897,109496896.0,1.0,109496897.0,17.51140676891976,positive,0.0538157413221827,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01246,1247.0,108555593,108555592.0,1.0,108555593.0,17.50277297760425,positive,0.053939505601574,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01247,1248.0,109683107,109683106.0,1.0,109683107.0,17.51310592067998,positive,0.053791839156681,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01248,1249.0,30348053,30348052.0,1.0,30348053.0,16.228242921846906,positive,0.0588533961673744,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01249,1250.0,30650057,30650056.0,1.0,30650057.0,16.238145080051126,positive,0.0582871795959794,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01250,1251.0,30422963,30422962.0,1.0,30422963.0,16.230708243076382,positive,0.0576765885135855,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01251,1252.0,108804461,108804460.0,1.0,108804461.0,17.5050628933838,positive,0.0549550380031999,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01252,1253.0,604828963,604828962.0,1.0,604828963.0,19.22045627024118,positive,0.0501964922524844,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01253,1254.0,604838293,604838292.0,1.0,604838293.0,19.22047169597078,positive,0.0499339613526072,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01254,1255.0,112219651,112219650.0,1.0,112219651.0,17.53596867831969,positive,0.0541834620826938,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01255,1256.0,179380469,179380468.0,1.0,179380469.0,18.00501963321198,positive,0.0526369272801094,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01256,1257.0,30784291,30784290.0,1.0,30784291.0,16.24251508536547,positive,0.0583171498986228,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01257,1258.0,178878053,178878052.0,1.0,178878053.0,18.002214863480003,positive,0.0539744023408078,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01258,1259.0,33902221,33902220.0,1.0,33902221.0,16.338991086428774,positive,0.058713318484109,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01259,1260.0,108563909,108563908.0,1.0,108563909.0,17.50284958058028,positive,0.0547342177082776,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01260,1261.0,30423017,30423016.0,1.0,30423017.0,16.230710018049844,positive,0.0579399010587369,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01261,1262.0,604871021,604871020.0,1.0,604871021.0,19.22052580483748,positive,0.049249868910108,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01262,1263.0,178039643,178039642.0,1.0,178039643.0,17.99751679694253,positive,0.052871240885929,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01263,1264.0,108592369,108592368.0,1.0,108592369.0,17.503111695960275,positive,0.0539675224819918,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01264,1265.0,109588133,109588132.0,1.0,109588133.0,17.512239651068523,positive,0.0544460077514335,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01265,1266.0,40841069,40841068.0,1.0,40841069.0,16.525198726236486,positive,0.0577216447970325,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01266,1267.0,604150829,604150828.0,1.0,604150829.0,19.219334441612435,positive,0.049805640280033,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01267,1268.0,109594687,109594686.0,1.0,109594687.0,17.512299455025804,positive,0.0545606120733685,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01268,1269.0,604160737,604160736.0,1.0,604160737.0,19.219350841356142,positive,0.0497996713554166,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01269,1270.0,109813801,109813800.0,1.0,109813801.0,17.514296771308683,positive,0.0550705480955389,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01270,1271.0,30982811,30982810.0,1.0,30982811.0,16.24894312479542,positive,0.059271953542285,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01271,1272.0,109682933,109682932.0,1.0,109682933.0,17.5131043342904,positive,0.0544393555110509,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01272,1273.0,109684063,109684062.0,1.0,109684063.0,17.51311463666059,positive,0.0544678837576993,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01273,1274.0,33862223,33862222.0,1.0,33862223.0,16.33781058520176,positive,0.057251626550972,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01274,1275.0,1516681,1516680.0,1.0,1516681.0,13.23203495276382,positive,0.0696452439290524,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01275,1276.0,604849313,604849312.0,1.0,604849313.0,19.220489915550687,positive,0.050311318429549,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01276,1277.0,604150787,604150786.0,1.0,604150787.0,19.219334372093368,positive,0.0496766761936376,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01277,1278.0,152981,152980.0,1.0,152981.0,10.938069009656688,positive,0.0849231420569244,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01278,1279.0,7048673,7048672.0,1.0,7048673.0,14.76834993012118,positive,0.0645048251789462,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01279,1280.0,109590289,109590288.0,1.0,109590289.0,17.51225932453802,positive,0.0551190930242849,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01280,1281.0,108548681,108548680.0,1.0,108548681.0,17.5027093031323,positive,0.0536516899731995,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01281,1282.0,604872803,604872802.0,1.0,604872803.0,19.22052875091576,positive,0.0496609063716962,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01282,1283.0,187509379,187509378.0,1.0,187509379.0,18.04933942345705,positive,0.0529500676287697,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01283,1284.0,604150567,604150566.0,1.0,604150567.0,19.2193340079458,positive,0.049787894958497,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01284,1285.0,30801559,30801558.0,1.0,30801559.0,16.24307586354593,positive,0.0587082727437811,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01285,1286.0,604365233,604365232.0,1.0,604365233.0,19.21968926354487,positive,0.0496823151673968,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01286,1287.0,179150141,179150140.0,1.0,179150141.0,18.003734788764884,positive,0.0525817042568226,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01287,1288.0,604848941,604848940.0,1.0,604848941.0,19.22048930052128,positive,0.0501959749673639,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01288,1289.0,179433659,179433658.0,1.0,179433659.0,18.00531610983449,positive,0.0536015516780141,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01289,1290.0,7112603,7112602.0,1.0,7112603.0,14.77737883885844,positive,0.0644944161361092,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01290,1291.0,179403041,179403040.0,1.0,179403041.0,18.005145458392903,positive,0.0532051415742351,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01291,1292.0,33903361,33903360.0,1.0,33903361.0,16.339024711978958,positive,0.0580245314114383,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01292,1293.0,604863731,604863730.0,1.0,604863731.0,19.220513752608696,positive,0.0499184438155427,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01293,1294.0,3439283,3439282.0,1.0,3439283.0,14.050773577392423,positive,0.0679278337612325,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01294,1295.0,179471219,179471218.0,1.0,179471219.0,18.005525413203934,positive,0.0526245268308028,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01295,1296.0,178913221,178913220.0,1.0,178913221.0,18.002411447369376,positive,0.0522538393662541,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01296,1297.0,187418041,187418040.0,1.0,187418041.0,18.04885219314561,positive,0.0529970796372931,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01297,1298.0,179403503,179403502.0,1.0,179403503.0,18.00514803359677,positive,0.0521564528207961,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01298,1299.0,604872721,604872720.0,1.0,604872721.0,19.22052861535005,positive,0.0495427167337329,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01299,1300.0,179147951,179147950.0,1.0,179147951.0,18.00372256430682,positive,0.0520211942136487,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01300,1301.0,109707979,109707978.0,1.0,109707979.0,17.5133326573315,positive,0.054225219869463,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01301,1302.0,179412287,179412286.0,1.0,179412287.0,18.00519699465282,positive,0.0527055774267524,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01302,1303.0,30336851,30336850.0,1.0,30336851.0,16.227873736122326,positive,0.0592436076200475,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01303,1304.0,604157051,604157050.0,1.0,604157051.0,19.21934474031213,positive,0.0505596791837698,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01304,1305.0,33840967,33840966.0,1.0,33840967.0,16.337182667944138,positive,0.0584477315502231,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01305,1306.0,3281351,3281350.0,1.0,3281351.0,14.003765785800727,positive,0.0683376306427934,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01306,1307.0,604693021,604693020.0,1.0,604693021.0,19.22023148391672,positive,0.0498401401261492,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01307,1308.0,30786757,30786756.0,1.0,30786757.0,16.24259518794879,positive,0.0583182528591598,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01308,1309.0,3279763,3279762.0,1.0,3279763.0,14.003281721652169,positive,0.0663858194344287,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01309,1310.0,30788371,30788370.0,1.0,30788371.0,16.242647611713153,positive,0.0595914878654254,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01310,1311.0,179156687,179156686.0,1.0,179156687.0,18.003771327281537,positive,0.0535436359751333,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01311,1312.0,108530111,108530110.0,1.0,108530111.0,17.50253821318036,positive,0.0541566545571068,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01312,1313.0,604814333,604814332.0,1.0,604814333.0,19.220432081292174,positive,0.0503872665449815,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01313,1314.0,33925037,33925036.0,1.0,33925037.0,16.33966385432573,positive,0.0578964651790368,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01314,1315.0,22052803,22052802.0,1.0,22052803.0,15.908950271959448,positive,0.0601179768373061,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01315,1316.0,39692819,39692818.0,1.0,39692819.0,16.496680847684278,positive,0.0573527406205413,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01316,1317.0,187422727,187422726.0,1.0,187422727.0,18.048877195762188,positive,0.0529843065624039,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01317,1318.0,604692973,604692972.0,1.0,604692973.0,19.22023140453759,positive,0.0494478777454631,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01318,1319.0,604141757,604141756.0,1.0,604141757.0,19.21931942538192,positive,0.0503036784341892,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01319,1320.0,179378609,179378608.0,1.0,179378609.0,18.005009264136387,positive,0.0526234060396044,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01320,1321.0,30784867,30784866.0,1.0,30784867.0,16.242533796032262,positive,0.0572404470284414,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01321,1322.0,30981373,30981372.0,1.0,30981373.0,16.24889671088637,positive,0.0585806801571067,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01322,1323.0,109814591,109814590.0,1.0,109814591.0,17.5143039652784,positive,0.0549911817700453,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01323,1324.0,108830327,108830326.0,1.0,108830327.0,17.505300594353937,positive,0.0538629340791559,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01324,1325.0,76024181,76024180.0,1.0,76024181.0,17.14656201869756,positive,0.0558149218049393,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01325,1326.0,108548647,108548646.0,1.0,108548647.0,17.50270898990873,positive,0.0538273325308029,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01326,1327.0,604811069,604811068.0,1.0,604811069.0,19.220426684580108,positive,0.0499183874873,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01327,1328.0,604872761,604872760.0,1.0,604872761.0,19.220528681479667,positive,0.0494935673334156,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01328,1329.0,604435823,604435822.0,1.0,604435823.0,19.219806056957204,positive,0.049709562660962,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
