block_id,y,h,p_star,E_theta,E_theta_sign,delta_D_raw,Q_delta_D_best,Q_exc_best,Q_R2Q,Q_R2Q_formula,formula_residual,sign_consistent,sign_inconsistent_flag,sign_inconsistent_positive_harmless,neg_transfer_antecedent,neg_transfer_prim_pass,neg_transfer_prim_violation,pos_harm_antecedent,pos_harm_prim_pass,pos_harm_prim_violation,pos_harm_instrumentation_gap,route_A_alpha,primitive_full_available,row_status,channel
1111,179400082,1,179400083,18.00512897024215,positive,,,,0.0529513872404459,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1112,30775300,1,30775301,16.242223010653085,positive,,,,0.0575445522104413,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1113,108547792,1,108547793,17.50270112243748,positive,,,,0.0551923003132832,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1114,604357542,1,604357543,19.219676539369978,positive,,,,0.0502820747847901,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1115,109467442,1,109467443,17.511137738810312,positive,,,,0.05439436807557,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1116,33921492,1,33921493,16.33955938324952,positive,,,,0.0575180001629738,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1117,179604478,1,179604479,18.0062676522742,positive,,,,0.0533605890133977,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1118,17590162,1,17590163,15.682850383299574,positive,,,,0.0601487557243022,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1119,30802270,1,30802271,16.243098978991835,positive,,,,0.0582828772431081,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1120,178894408,1,178894409,18.00230629589445,positive,,,,0.0527444806986635,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1121,178036588,1,178036589,17.99749964331236,positive,,,,0.0530767721992064,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1122,187494078,1,187494079,18.04925782420945,positive,,,,0.0522201061251438,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1123,187420816,1,187420817,18.048867004843707,positive,,,,0.053034220917429,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1124,3241150,1,3241151,13.991439071596847,positive,,,,0.0669522536547854,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1125,178014072,1,178014073,17.99737316692889,positive,,,,0.0528549473289295,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1126,109494268,1,109494269,17.51138276795161,positive,,,,0.0541033015819134,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1127,604676356,1,604676357,19.220203925752426,positive,,,,0.049416511214896,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1128,12830346,1,12830347,15.367323782212054,positive,,,,0.0604191265689465,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1129,1510668,1,1510669,13.228063157032665,positive,,,,0.0696682143827288,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1130,180642732,1,180642733,18.01203178779059,positive,,,,0.0527576768807692,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1131,604713502,1,604713503,19.22026535507516,positive,,,,0.0496773189685459,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1132,178013496,1,178013497,17.997369931224423,positive,,,,0.0533559352645015,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1133,178037772,1,178037773,17.997506293608623,positive,,,,0.0532612509449289,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1134,604432770,1,604432771,19.219801007607728,positive,,,,0.0500841735521508,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1135,30372630,1,30372631,16.229052464813922,positive,,,,0.0598227360923421,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1136,5896,1,5897,7.682199026000504,positive,,,,0.1166604661931528,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1137,40397050,1,40397051,16.514267345217604,positive,,,,0.0579228585683904,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1138,33489318,1,33489319,16.326737110135454,positive,,,,0.0576878486927585,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1139,33921132,1,33921133,16.33954877045278,positive,,,,0.0577584668244067,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1140,109452438,1,109452439,17.51100066583287,positive,,,,0.054684290006421,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1141,179380800,1,179380801,18.00502148402492,positive,,,,0.0527310857325823,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1142,109507312,1,109507313,17.51150189037892,positive,,,,0.0546230160820673,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1143,109709488,1,109709489,17.5133464210488,positive,,,,0.0541159908639181,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1144,30402076,1,30402077,16.230021486411005,positive,,,,0.059307463297189,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1145,30402172,1,30402173,16.230024644085017,positive,,,,0.0583819238538428,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1146,604814008,1,604814009,19.22043154559044,positive,,,,0.0494756295158382,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1147,1518088,1,1518089,13.232962864995075,positive,,,,0.0696981157976294,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1148,33916498,1,33916499,16.339412150117706,positive,,,,0.0585439458953165,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1149,604692526,1,604692527,19.22023066697293,positive,,,,0.0502751394000731,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1150,33822052,1,33822053,16.336623603317918,positive,,,,0.0572889911098015,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1151,30405100,1,30405101,16.230120948352898,positive,,,,0.0583189578507988,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1152,109688262,1,109688263,17.51315292772562,positive,,,,0.0536493335791564,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1153,604205808,1,604205809,19.219425441236734,positive,,,,0.0500916480596878,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1154,179151250,1,179151251,18.003740984666017,positive,,,,0.0531896390827967,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1155,179408682,1,179408683,18.00517690664068,positive,,,,0.0532792716347628,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1156,31018762,1,31018763,16.25010283741915,positive,,,,0.0577392055749262,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1157,179149626,1,179149627,18.003731919658925,positive,,,,0.052449097351866,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1158,108625470,1,108625471,17.50341647755884,positive,,,,0.0548992148437754,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1159,179471160,1,179471161,18.00552509003229,positive,,,,0.0528393789272466,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1160,604676122,1,604676123,19.22020353876848,positive,,,,0.0495283809568822,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1161,33876412,1,33876413,16.338229548471332,positive,,,,0.0585377659146537,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1162,40835592,1,40835593,16.52506463652532,positive,,,,0.0573022479213347,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1163,33925348,1,33925349,16.339673051030964,positive,,,,0.0586968995381285,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1164,604356978,1,604356979,19.21967560614713,positive,,,,0.0497916518374952,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1165,179410000,1,179410001,18.0051842529694,positive,,,,0.0523424802961385,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1166,109568140,1,109568141,17.512057205914747,positive,,,,0.0550760585666167,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1167,180641136,1,180641137,18.0120229526328,positive,,,,0.0527240326383938,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1168,604866190,1,604866191,19.22051781963217,positive,,,,0.0499181365283003,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1169,179436910,1,179436911,18.0053342333602,positive,,,,0.0526897268156398,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1170,40835406,1,40835407,16.525060081664968,positive,,,,0.0577275682750923,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1171,109710486,1,109710487,17.5133555177593,positive,,,,0.053558207608188,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1172,108553852,1,108553853,17.50275694882216,positive,,,,0.0549840791501077,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1173,76018252,1,76018253,17.146484040466788,positive,,,,0.0557750751240321,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1174,604873348,1,604873349,19.220529653584467,positive,,,,0.0492944218218632,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1175,17586112,1,17586113,15.682620114466232,positive,,,,0.0608489823387839,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1176,108582376,1,108582377,17.50301967789472,positive,,,,0.0551686357806357,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1177,109526146,1,109526147,17.511673864104264,positive,,,,0.0541493262269027,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1178,33388546,1,33388547,16.323723494950226,positive,,,,0.0581067238097937,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1179,179642422,1,179642423,18.00647889418013,positive,,,,0.0534641342034545,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1180,178911826,1,178911827,18.00240365585222,positive,,,,0.0531932038027157,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1181,604810846,1,604810847,19.220426317523263,positive,,,,0.0504180546017721,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1182,39693150,1,39693151,16.496689211882636,positive,,,,0.0581312364374822,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1183,108591870,1,108591871,17.50310710999216,positive,,,,0.0542251619253325,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1184,33902968,1,33902969,16.33901314963662,positive,,,,0.0587979559752038,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1185,178906096,1,178906097,18.002371628390115,positive,,,,0.0527304486763606,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1186,180640560,1,180640561,18.01201976398525,positive,,,,0.0532380313320722,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1187,108593896,1,108593897,17.503125766831587,positive,,,,0.0546529133139765,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1188,30776232,1,30776233,16.242253294220024,positive,,,,0.0579233664053522,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1189,33863146,1,33863147,16.337837871874388,positive,,,,0.0579572781844086,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1190,109814500,1,109814501,17.51430314571484,positive,,,,0.0546547784088785,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1191,179382942,1,179382943,18.005033425030863,positive,,,,0.0537636723765154,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1192,179662362,1,179662363,18.006589886300457,positive,,,,0.0537690815764019,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1193,604692298,1,604692299,19.220230289921734,positive,,,,0.0501551319285789,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1194,30418692,1,30418693,16.23056787871789,positive,,,,0.0576454444892701,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1195,187449670,1,187449671,18.04902094600996,positive,,,,0.0531234516953333,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1196,108596062,1,108596063,17.50314571250496,positive,,,,0.0546575804301915,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1197,31020190,1,31020191,16.25014887301157,positive,,,,0.0591767793252844,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1198,108595630,1,108595631,17.503141734452274,positive,,,,0.0540053006478409,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1199,354352,1,354353,11.778048870408291,positive,,,,0.0773429809248389,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1200,2274948,1,2274949,13.637468192533492,positive,,,,0.0676804907283951,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1201,112219462,1,112219463,17.53596700303238,positive,,,,0.0541123728605688,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1202,604864276,1,604864277,19.220514655290945,positive,,,,0.0500681122179068,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1203,187422076,1,187422077,18.048873727660222,positive,,,,0.0534687166989851,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1204,109588860,1,109588861,17.512246294101505,positive,,,,0.0533838541467366,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1205,30387078,1,30387079,16.22952804312963,positive,,,,0.0588391431046485,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1206,33471576,1,33471577,16.326207188898582,positive,,,,0.0576972499092111,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1207,39638068,1,39638069,16.495300552818737,positive,,,,0.0585308390628215,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1208,30802308,1,30802309,16.243100212666345,positive,,,,0.0583791167720737,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1209,109593480,1,109593481,17.51228845078218,positive,,,,0.0552477469879636,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1210,604170642,1,604170643,19.21936723752058,positive,,,,0.0502961014855357,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1211,109590112,1,109590113,17.51225771855502,positive,,,,0.0544964114389901,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1212,7103100,1,7103101,14.776042007222792,positive,,,,0.0628547651992971,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1213,3241200,1,3241201,13.991454498096363,positive,,,,0.0680971441582546,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1214,604810752,1,604810753,19.22042616210276,positive,,,,0.0492954387906353,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1215,30386868,1,30386869,16.229521132273682,positive,,,,0.0588988442425862,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1216,112219518,1,112219519,17.535967502054422,positive,,,,0.0541406508320508,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1217,178039548,1,178039549,17.9975162689701,positive,,,,0.0534149386688814,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1218,109705302,1,109705303,17.51330826500688,positive,,,,0.0547102046489548,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1219,109726282,1,109726283,17.513499486338745,positive,,,,0.0543187954462519,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1220,17640166,1,17640167,15.685689075618289,positive,,,,0.0599169349585089,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1221,76024138,1,76024139,17.146561466241604,positive,,,,0.0557012615372335,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1222,109591462,1,109591463,17.512270037108657,positive,,,,0.0544056248012128,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1223,604432650,1,604432651,19.21980080907446,positive,,,,0.0500016508242014,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1224,12784632,1,12784633,15.363754460781138,positive,,,,0.0605715274214732,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1225,178013448,1,178013449,17.99736966158191,positive,,,,0.0528018279129453,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1226,179412328,1,179412329,18.005197228750472,positive,,,,0.0530676064879347,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1227,2275548,1,2275549,13.637731899935837,positive,,,,0.0675544847184339,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1228,108624220,1,108624221,17.503404970062665,positive,,,,0.0550486957228522,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1229,604693458,1,604693459,19.22023220825092,positive,,,,0.0497381509976261,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1230,109670842,1,109670843,17.5129941014033,positive,,,,0.0544253157005279,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1231,604325338,1,604325339,19.21962325161272,positive,,,,0.0497866222158572,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1232,604813788,1,604813789,19.220431181842184,positive,,,,0.0497481806740492,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1233,187505430,1,187505431,18.049318368288585,positive,,,,0.0533554619999509,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1234,109507156,1,109507157,17.511500465815505,positive,,,,0.054893244927348,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1235,108832938,1,108832939,17.505324594728904,positive,,,,0.0548802733348801,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1236,180641080,1,180641081,18.012022642625844,positive,,,,0.0526178784625598,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1237,604691158,1,604691159,19.2202284046636,positive,,,,0.0499289457582351,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1238,109710066,1,109710067,17.513351689494424,positive,,,,0.0541693985501834,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1239,108596262,1,108596263,17.503147554190647,positive,,,,0.0540306422510587,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1240,604674856,1,604674857,19.22020144508348,positive,,,,0.0497429223679394,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1241,40844980,1,40844981,16.525294507584782,positive,,,,0.0568777991674119,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1242,33915442,1,33915443,16.339381014343942,positive,,,,0.0574527273383092,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1243,180643422,1,180643423,18.0120356074775,positive,,,,0.0534700948311592,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1244,108531718,1,108531719,17.502553029235305,positive,,,,0.0541241277962125,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1245,108835756,1,108835757,17.50535048728996,positive,,,,0.0544483994163014,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1246,109496896,1,109496897,17.51140676891976,positive,,,,0.0538157413221827,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1247,108555592,1,108555593,17.50277297760425,positive,,,,0.053939505601574,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1248,109683106,1,109683107,17.51310592067998,positive,,,,0.053791839156681,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1249,30348052,1,30348053,16.228242921846906,positive,,,,0.0588533961673744,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1250,30650056,1,30650057,16.238145080051126,positive,,,,0.0582871795959794,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1251,30422962,1,30422963,16.230708243076382,positive,,,,0.0576765885135855,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1252,108804460,1,108804461,17.5050628933838,positive,,,,0.0549550380031999,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1253,604828962,1,604828963,19.22045627024118,positive,,,,0.0501964922524844,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1254,604838292,1,604838293,19.22047169597078,positive,,,,0.0499339613526072,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1255,112219650,1,112219651,17.53596867831969,positive,,,,0.0541834620826938,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1256,179380468,1,179380469,18.00501963321198,positive,,,,0.0526369272801094,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1257,30784290,1,30784291,16.24251508536547,positive,,,,0.0583171498986228,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1258,178878052,1,178878053,18.002214863480003,positive,,,,0.0539744023408078,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1259,33902220,1,33902221,16.338991086428774,positive,,,,0.058713318484109,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1260,108563908,1,108563909,17.50284958058028,positive,,,,0.0547342177082776,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1261,30423016,1,30423017,16.230710018049844,positive,,,,0.0579399010587369,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1262,604871020,1,604871021,19.22052580483748,positive,,,,0.049249868910108,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1263,178039642,1,178039643,17.99751679694253,positive,,,,0.052871240885929,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1264,108592368,1,108592369,17.503111695960275,positive,,,,0.0539675224819918,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1265,109588132,1,109588133,17.512239651068523,positive,,,,0.0544460077514335,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1266,40841068,1,40841069,16.525198726236486,positive,,,,0.0577216447970325,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1267,604150828,1,604150829,19.219334441612435,positive,,,,0.049805640280033,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1268,109594686,1,109594687,17.512299455025804,positive,,,,0.0545606120733685,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1269,604160736,1,604160737,19.219350841356142,positive,,,,0.0497996713554166,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1270,109813800,1,109813801,17.514296771308683,positive,,,,0.0550705480955389,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1271,30982810,1,30982811,16.24894312479542,positive,,,,0.059271953542285,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1272,109682932,1,109682933,17.5131043342904,positive,,,,0.0544393555110509,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1273,109684062,1,109684063,17.51311463666059,positive,,,,0.0544678837576993,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1274,33862222,1,33862223,16.33781058520176,positive,,,,0.057251626550972,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1275,1516680,1,1516681,13.23203495276382,positive,,,,0.0696452439290524,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1276,604849312,1,604849313,19.220489915550687,positive,,,,0.050311318429549,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1277,604150786,1,604150787,19.219334372093368,positive,,,,0.0496766761936376,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1278,152980,1,152981,10.938069009656688,positive,,,,0.0849231420569244,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1279,7048672,1,7048673,14.76834993012118,positive,,,,0.0645048251789462,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1280,109590288,1,109590289,17.51225932453802,positive,,,,0.0551190930242849,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1281,108548680,1,108548681,17.5027093031323,positive,,,,0.0536516899731995,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1282,604872802,1,604872803,19.22052875091576,positive,,,,0.0496609063716962,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1283,187509378,1,187509379,18.04933942345705,positive,,,,0.0529500676287697,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1284,604150566,1,604150567,19.2193340079458,positive,,,,0.049787894958497,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1285,30801558,1,30801559,16.24307586354593,positive,,,,0.0587082727437811,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1286,604365232,1,604365233,19.21968926354487,positive,,,,0.0496823151673968,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1287,179150140,1,179150141,18.003734788764884,positive,,,,0.0525817042568226,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1288,604848940,1,604848941,19.22048930052128,positive,,,,0.0501959749673639,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1289,179433658,1,179433659,18.00531610983449,positive,,,,0.0536015516780141,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1290,7112602,1,7112603,14.77737883885844,positive,,,,0.0644944161361092,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1291,179403040,1,179403041,18.005145458392903,positive,,,,0.0532051415742351,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1292,33903360,1,33903361,16.339024711978958,positive,,,,0.0580245314114383,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1293,604863730,1,604863731,19.220513752608696,positive,,,,0.0499184438155427,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1294,3439282,1,3439283,14.050773577392423,positive,,,,0.0679278337612325,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1295,179471218,1,179471219,18.005525413203934,positive,,,,0.0526245268308028,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1296,178913220,1,178913221,18.002411447369376,positive,,,,0.0522538393662541,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1297,187418040,1,187418041,18.04885219314561,positive,,,,0.0529970796372931,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1298,179403502,1,179403503,18.00514803359677,positive,,,,0.0521564528207961,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1299,604872720,1,604872721,19.22052861535005,positive,,,,0.0495427167337329,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
