statement_id,file_name,file_path,line,statement_type,statement_text_or_paraphrase,scope,symbolic_or_conditional_or_certificate,v5_compatible,needs_repair
S0178,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,291,continuous candidate-selection claim,### FullFCL / candidate selection,unspecified,unspecified,True,False
S0179,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,293,FullFCL completeness claim,The row universe audited is the FullFCL / first-crossing candidate universe.,certificate,certificate,True,False
S0180,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,309,FullFCL completeness claim,"\text{ThresholdRelevance is closed for the audited/candidate universe, conditional on FullFCL/Covering selection.}",certificate,certificate,True,False
S0181,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,319,FullFCL completeness claim,Within the FullFCL / audited first-crossing candidate universe:,certificate,certificate,True,False
S0182,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,357,certificate-backed candidate coverage statement,The GlobalBridge chain now has both main conditional inputs in audited/certificate form.,certificate,certificate,True,False
S0183,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,362,certificate-backed candidate coverage statement,"\text{candidate coverage}=1469/1469,",unspecified,unspecified,True,False
S0184,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,365,continuous candidate-selection claim,but continuous post-\(P_0\) all-\(x\) window selection remains conditional.,conditional,conditional,True,False
S0185,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,374,candidate generator rule,but the theorem remains FullFCL/candidate-selection conditional.,symbolic,symbolic,True,False
S0186,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,374,FullFCL completeness claim,but the theorem remains FullFCL/candidate-selection conditional.,symbolic,symbolic,True,False
S0187,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,382,certificate-backed candidate coverage statement,Closed in audited/certificate form.,certificate,certificate,True,False
S0188,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,388,FullFCL completeness claim,"\text{Assuming continuous window selection / FullFCL candidate selection, the v5 stack rules out surviving first-crossing obstructions.}",unspecified,unspecified,True,False
S0189,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,388,continuous candidate-selection claim,"\text{Assuming continuous window selection / FullFCL candidate selection, the v5 stack rules out surviving first-crossing obstructions.}",unspecified,unspecified,True,False
S0190,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,418,FullFCL completeness claim,"> ThresholdRelevance closes in contrapositive/certificate form: among 10,140 audited FullFCL/first-crossing candidate rows, there are zero threshold-relevance failures. All 10,115 subthreshold rows are classified harmless, repaid, finite-certified, non-surviving, or non-obstructing. Therefore any surviving first-crossing obstruction in the audited candidate ",certificate,certificate,True,False
S0191,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,418,certificate-backed candidate coverage statement,"> ThresholdRelevance closes in contrapositive/certificate form: among 10,140 audited FullFCL/first-crossing candidate rows, there are zero threshold-relevance failures. All 10,115 subthreshold rows are classified harmless, repaid, finite-certified, non-surviving, or non-obstructing. Therefore any surviving first-crossing obstruction in the audited candidate ",certificate,certificate,True,False
S0192,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,439,FullFCL completeness claim,2. Conditional CoveringLocalization maps it into the FullFCL/theta candidate universe.,conditional,conditional,True,False
S0193,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,448,candidate generator rule,"6. Therefore the RH-scale envelope holds, conditional on covering/candidate-selection.",conditional,conditional,True,False
S0194,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,459,candidate generator rule,\text{post-}P_0\text{ continuous all-}x\text{ / FullFCL candidate-selection theorem}.,symbolic,symbolic,True,False
S0195,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,459,FullFCL completeness claim,\text{post-}P_0\text{ continuous all-}x\text{ / FullFCL candidate-selection theorem}.,symbolic,symbolic,True,False
S0196,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,467,FullFCL completeness claim,\text{every possible global RH-scale first crossing belongs to the audited FullFCL/theta candidate universe}.,certificate,certificate,True,False
S0197,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,499,FullFCL completeness claim,"ThresholdRelevance is closed in FullFCL-backed, certificate/candidate-set conditional form.",conditional,conditional,True,False
S0198,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Conditional_Closure_Update_v1.md,499,certificate-backed candidate coverage statement,"ThresholdRelevance is closed in FullFCL-backed, certificate/candidate-set conditional form.",conditional,conditional,True,False
S0199,Prime_Mesh_R2Q_FirstCrossing_UpperLowerSplit_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_UpperLowerSplit_Closure_Update_v1.md,335,lower drift bracketing statement,\text{lower first-crossing candidate},unspecified,unspecified,True,False
S0200,Prime_Mesh_R2Q_FirstCrossing_UpperLowerSplit_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_UpperLowerSplit_Closure_Update_v1.md,359,certificate-backed candidate coverage statement,### finite/non-surviving certificates,unspecified,unspecified,True,False
S0201,Prime_Mesh_R2Q_FirstCrossing_UpperLowerSplit_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_UpperLowerSplit_Closure_Update_v1.md,458,certificate-backed candidate coverage statement,6. preserves finite certificates;,unspecified,unspecified,True,False
S0202,Prime_Mesh_R2Q_FirstCrossing_UpperLowerSplit_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\closure_updates\Prime_Mesh_R2Q_FirstCrossing_UpperLowerSplit_Closure_Update_v1.md,459,warning about sampled grid,7. preserves the sampled-grid H-Exc caveat;,unspecified,unspecified,True,False
